,,,,,,,,,,,,,,,,,,,,,,,,,,28%,28%,34%,30%,38%,35%,41%,38%,38%,40%,44%,41%,44%,54%,54%,53%,51%,54%,60%,61%,59%,62%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,38%,35%,41%,38%,38%,41%,44%,41%,44%,54%,55%,53%,51%,54%,60%,61%,59%,62%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,37%,35%,40%,38%,38%,40%,44%,41%,45%,54%,54%,53%,51%,54%,60%,61%,59%,63%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,37%,35%,41%,38%,38%,40%,44%,41%,45%,54%,54%,53%,51%,54%,60%,61%,59%,63%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,37%,35%,41%,38%,37%,41%,45%,41%,45%,54%,54%,53%,51%,55%,59%,61%,59%,63%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,37%,35%,40%,38%,38%,40%,45%,41%,45%,54%,54%,53%,51%,54%,59%,61%,59%,63%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,37%,35%,40%,38%,38%,40%,45%,41%,44%,54%,54%,53%,51%,55%,59%,60%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,37%,35%,40%,37%,37%,40%,45%,40%,44%,54%,54%,53%,51%,54%,59%,61%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,27%,35%,30%,37%,36%,40%,37%,37%,40%,45%,41%,44%,54%,55%,54%,51%,54%,59%,61%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,37%,35%,40%,37%,38%,40%,45%,41%,44%,54%,55%,53%,51%,54%,59%,61%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,37%,36%,40%,37%,38%,40%,45%,40%,44%,54%,55%,54%,51%,54%,59%,61%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,28%,35%,30%,37%,36%,40%,37%,38%,40%,45%,41%,44%,54%,55%,53%,51%,54%,59%,61%,59%,62%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,28%,35%,30%,37%,35%,40%,37%,38%,40%,45%,40%,44%,54%,55%,53%,51%,54%,59%,61%,60%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,28%,35%,31%,37%,35%,40%,37%,38%,40%,45%,41%,44%,54%,55%,53%,51%,54%,59%,60%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,28%,35%,31%,37%,36%,40%,37%,38%,40%,45%,41%,44%,54%,54%,53%,50%,54%,59%,60%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,31%,37%,35%,39%,37%,37%,40%,45%,41%,44%,54%,55%,53%,51%,54%,59%,60%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,31%,37%,36%,39%,37%,38%,40%,45%,41%,44%,54%,54%,53%,50%,54%,59%,60%,59%,62%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,28%,36%,31%,37%,36%,39%,38%,38%,40%,45%,41%,44%,54%,55%,53%,50%,54%,59%,60%,59%,62%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,28%,36%,30%,37%,35%,39%,37%,37%,40%,45%,41%,44%,54%,54%,53%,50%,54%,58%,60%,59%,62%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,37%,35%,39%,37%,38%,40%,45%,41%,44%,54%,55%,53%,50%,54%,58%,60%,59%,62%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,37%,35%,39%,37%,37%,40%,45%,41%,44%,54%,54%,53%,50%,53%,59%,60%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,31%,37%,35%,39%,37%,38%,40%,45%,41%,44%,54%,55%,53%,50%,53%,58%,60%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,37%,35%,39%,37%,38%,40%,45%,41%,44%,54%,54%,53%,50%,53%,59%,61%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,37%,35%,39%,37%,38%,40%,45%,41%,44%,54%,55%,54%,50%,53%,58%,61%,59%,63%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,37%,35%,40%,38%,38%,40%,45%,41%,44%,54%,54%,53%,50%,53%,59%,60%,59%,62%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,37%,35%,40%,38%,38%,40%,45%,42%,44%,54%,54%,54%,50%,54%,59%,60%,59%,62%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,36%,35%,40%,38%,38%,41%,45%,42%,44%,54%,54%,54%,50%,54%,58%,60%,59%,62%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,37%,35%,39%,38%,38%,41%,46%,42%,44%,54%,54%,54%,49%,54%,58%,60%,59%,62%,67%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,28%,36%,30%,37%,35%,40%,38%,38%,41%,46%,42%,44%,54%,55%,53%,50%,54%,58%,60%,59%,62%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,28%,36%,30%,36%,35%,40%,38%,38%,41%,46%,42%,44%,54%,55%,53%,49%,54%,58%,60%,59%,62%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,36%,35%,39%,38%,38%,41%,46%,42%,44%,54%,55%,53%,50%,54%,58%,60%,60%,62%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,36%,35%,39%,37%,38%,41%,46%,42%,44%,54%,55%,53%,49%,53%,58%,60%,59%,62%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,37%,35%,39%,38%,38%,41%,46%,42%,44%,54%,55%,53%,50%,54%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,37%,35%,39%,38%,38%,41%,46%,42%,44%,54%,55%,53%,49%,54%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,36%,30%,36%,36%,39%,37%,38%,40%,46%,42%,45%,54%,55%,53%,50%,54%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,37%,36%,39%,38%,39%,40%,46%,42%,44%,54%,55%,53%,49%,54%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,29%,37%,36%,39%,38%,38%,41%,46%,42%,45%,54%,55%,53%,49%,54%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,29%,36%,35%,39%,38%,39%,41%,46%,42%,45%,54%,55%,53%,49%,54%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,36%,35%,39%,38%,39%,41%,46%,42%,45%,54%,54%,53%,49%,54%,58%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,29%,36%,35%,39%,38%,39%,41%,46%,42%,45%,54%,55%,53%,49%,55%,58%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,29%,36%,35%,39%,38%,39%,41%,46%,42%,45%,54%,55%,53%,49%,54%,58%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,36%,35%,38%,38%,38%,41%,46%,42%,45%,53%,55%,53%,49%,54%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,29%,36%,35%,39%,38%,39%,41%,46%,42%,45%,53%,55%,53%,50%,54%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,29%,36%,35%,38%,38%,39%,41%,46%,42%,45%,53%,55%,53%,50%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,36%,35%,38%,38%,39%,41%,46%,42%,45%,53%,55%,53%,50%,54%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,36%,35%,38%,38%,39%,41%,46%,42%,45%,53%,55%,53%,49%,55%,58%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,29%,36%,35%,38%,38%,39%,41%,46%,42%,45%,53%,54%,53%,49%,54%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,29%,36%,35%,38%,38%,40%,41%,46%,42%,45%,53%,54%,53%,49%,54%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,27%,36%,29%,36%,35%,38%,38%,40%,41%,46%,42%,45%,53%,54%,53%,49%,55%,58%,61%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,29%,36%,35%,38%,38%,40%,40%,46%,42%,46%,53%,54%,53%,49%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,28%,35%,30%,36%,35%,38%,38%,40%,40%,46%,42%,45%,53%,54%,53%,49%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,36%,30%,36%,35%,38%,38%,40%,41%,46%,42%,45%,53%,54%,53%,49%,54%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,35%,30%,36%,35%,38%,37%,40%,41%,46%,42%,45%,53%,53%,53%,49%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,36%,30%,36%,35%,38%,37%,40%,41%,46%,42%,45%,53%,53%,53%,49%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,36%,30%,36%,35%,38%,37%,40%,41%,46%,42%,45%,53%,53%,53%,50%,55%,57%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,36%,30%,36%,35%,38%,37%,40%,41%,46%,42%,45%,53%,54%,53%,50%,54%,57%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,36%,30%,36%,35%,38%,37%,40%,41%,46%,43%,45%,53%,53%,53%,50%,54%,57%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,35%,30%,36%,35%,38%,37%,40%,41%,46%,43%,45%,53%,53%,53%,50%,54%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,36%,30%,36%,35%,38%,37%,40%,41%,46%,43%,45%,53%,54%,53%,50%,54%,57%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,36%,30%,36%,35%,38%,37%,40%,41%,46%,43%,45%,53%,54%,53%,50%,54%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,35%,30%,36%,35%,38%,37%,40%,41%,46%,43%,45%,53%,54%,53%,50%,54%,57%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,35%,30%,36%,35%,38%,37%,40%,41%,46%,43%,45%,53%,54%,53%,50%,55%,57%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,35%,30%,36%,35%,38%,37%,40%,41%,46%,43%,45%,53%,54%,53%,50%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,35%,30%,36%,35%,38%,37%,40%,41%,46%,43%,45%,53%,54%,53%,50%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,35%,30%,36%,35%,38%,37%,40%,41%,46%,43%,45%,53%,54%,53%,50%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,35%,30%,36%,35%,38%,37%,40%,41%,45%,43%,45%,53%,54%,53%,49%,55%,58%,61%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,35%,30%,36%,35%,38%,37%,40%,41%,46%,42%,45%,53%,54%,53%,50%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,35%,30%,36%,34%,38%,37%,40%,42%,46%,42%,45%,53%,54%,53%,50%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,35%,30%,37%,35%,38%,37%,40%,41%,46%,43%,45%,53%,54%,53%,50%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,35%,30%,37%,35%,38%,37%,40%,42%,46%,43%,46%,53%,54%,53%,49%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,38%,37%,40%,42%,46%,43%,45%,53%,54%,52%,49%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,39%,37%,40%,42%,46%,43%,46%,53%,54%,53%,49%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,39%,37%,40%,42%,46%,43%,46%,53%,54%,53%,49%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,39%,37%,40%,42%,46%,43%,46%,53%,54%,53%,49%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,39%,37%,40%,42%,46%,43%,46%,53%,54%,53%,49%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,38%,37%,40%,41%,46%,43%,46%,52%,54%,53%,49%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,38%,37%,40%,42%,46%,43%,46%,52%,55%,53%,49%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,38%,37%,40%,41%,46%,43%,46%,52%,55%,52%,49%,55%,59%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,38%,37%,40%,42%,46%,43%,46%,53%,55%,53%,49%,55%,59%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,35%,38%,37%,40%,42%,46%,43%,46%,53%,54%,52%,49%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,35%,38%,37%,40%,41%,46%,44%,46%,53%,54%,52%,49%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,30%,36%,35%,39%,37%,40%,41%,46%,43%,46%,52%,54%,52%,49%,55%,58%,60%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,38%,37%,40%,41%,46%,43%,46%,52%,54%,53%,49%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,30%,36%,35%,38%,37%,40%,41%,46%,44%,45%,52%,54%,52%,49%,55%,58%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,30%,36%,35%,39%,37%,40%,41%,46%,44%,46%,52%,54%,53%,49%,56%,58%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,30%,36%,35%,39%,37%,40%,41%,46%,44%,46%,52%,54%,53%,49%,56%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,30%,36%,35%,39%,37%,40%,41%,46%,44%,46%,52%,54%,53%,49%,55%,58%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,30%,36%,36%,39%,37%,40%,41%,46%,44%,46%,52%,54%,53%,49%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,31%,36%,35%,39%,37%,39%,41%,46%,44%,46%,52%,54%,53%,49%,55%,58%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,36%,39%,37%,39%,41%,46%,44%,46%,52%,54%,53%,49%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,31%,36%,36%,39%,37%,39%,41%,46%,44%,46%,53%,54%,53%,49%,55%,58%,60%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,31%,36%,36%,39%,37%,39%,41%,47%,44%,46%,52%,54%,53%,49%,55%,58%,61%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,36%,39%,37%,39%,41%,47%,44%,46%,52%,54%,53%,49%,55%,58%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,31%,36%,36%,39%,37%,39%,41%,47%,44%,46%,52%,54%,53%,49%,55%,57%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,36%,39%,37%,39%,40%,46%,44%,46%,52%,54%,53%,49%,55%,57%,61%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,36%,39%,37%,39%,41%,47%,44%,46%,52%,54%,53%,49%,55%,58%,61%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,36%,39%,38%,39%,40%,46%,44%,46%,52%,54%,53%,49%,55%,58%,61%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,36%,39%,38%,39%,41%,47%,44%,46%,52%,54%,53%,49%,55%,58%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,36%,39%,37%,39%,41%,46%,44%,46%,52%,54%,53%,49%,56%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,35%,39%,38%,39%,41%,46%,44%,46%,52%,54%,53%,49%,55%,58%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,35%,39%,37%,39%,41%,47%,44%,46%,52%,55%,53%,49%,55%,58%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,36%,39%,38%,39%,41%,46%,45%,46%,52%,54%,53%,49%,55%,58%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,31%,36%,36%,39%,38%,39%,41%,47%,44%,46%,52%,54%,53%,49%,55%,58%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,36%,38%,37%,39%,41%,46%,45%,46%,52%,55%,53%,48%,55%,58%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,36%,38%,37%,39%,40%,46%,45%,46%,52%,55%,53%,49%,55%,58%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,34%,32%,36%,35%,38%,37%,39%,40%,46%,45%,46%,52%,55%,53%,48%,55%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,34%,32%,36%,35%,38%,37%,39%,40%,47%,45%,46%,52%,54%,53%,49%,55%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,34%,31%,36%,36%,38%,37%,39%,40%,46%,45%,46%,52%,55%,53%,49%,55%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,33%,31%,36%,35%,38%,37%,39%,40%,47%,45%,46%,52%,54%,53%,49%,55%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,33%,31%,36%,35%,39%,37%,39%,40%,46%,45%,45%,52%,54%,53%,49%,55%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,31%,36%,35%,39%,37%,39%,40%,46%,45%,45%,52%,54%,53%,49%,55%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,33%,31%,36%,35%,39%,37%,39%,40%,46%,45%,45%,52%,54%,53%,49%,55%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,35%,39%,38%,39%,40%,46%,45%,45%,52%,54%,53%,49%,55%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,35%,39%,38%,39%,40%,46%,45%,45%,52%,54%,52%,49%,55%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,35%,39%,38%,39%,40%,46%,45%,45%,52%,54%,52%,49%,55%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,35%,39%,38%,39%,40%,46%,45%,45%,52%,54%,52%,49%,54%,57%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,35%,39%,37%,39%,40%,46%,45%,45%,52%,54%,52%,49%,55%,58%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,34%,31%,36%,35%,39%,37%,39%,40%,46%,45%,45%,52%,54%,52%,49%,54%,58%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,34%,32%,36%,35%,39%,37%,39%,40%,46%,45%,45%,52%,54%,52%,49%,55%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,34%,32%,36%,35%,39%,37%,39%,40%,46%,45%,45%,52%,54%,52%,49%,55%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,34%,31%,37%,35%,39%,37%,39%,40%,46%,44%,45%,52%,54%,52%,49%,55%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
