,,,,,,,,,,,,,,,,,,,,,,,,,,28%,25%,26%,,29%,27%,23%,28%,23%,23%,24%,25%,26%,23%,30%,29%,23%,26%,23%,27%,26%,25%,22%,30%,24%,25%,25%,22%,22%,26%,25%,24%,24%,20%,25%,25%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,25%,26%,,29%,27%,23%,28%,23%,23%,24%,25%,27%,23%,30%,29%,23%,26%,23%,27%,26%,26%,22%,30%,24%,26%,25%,22%,22%,26%,25%,24%,24%,20%,25%,25%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,25%,25%,,29%,27%,23%,28%,24%,23%,24%,25%,26%,24%,31%,29%,23%,26%,24%,27%,26%,25%,22%,30%,24%,25%,25%,23%,22%,26%,25%,24%,24%,21%,25%,25%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,26%,,29%,27%,23%,28%,24%,23%,24%,25%,26%,24%,31%,29%,24%,26%,24%,28%,26%,25%,22%,30%,24%,25%,25%,23%,23%,26%,25%,24%,24%,21%,25%,25%,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,26%,,28%,27%,23%,28%,24%,23%,24%,25%,26%,24%,31%,29%,23%,26%,24%,28%,26%,25%,22%,30%,24%,25%,25%,22%,22%,26%,25%,24%,24%,21%,25%,25%,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,26%,,28%,27%,23%,27%,25%,23%,24%,25%,26%,24%,31%,29%,24%,26%,24%,28%,26%,25%,22%,30%,24%,25%,25%,23%,22%,26%,25%,24%,24%,21%,25%,25%,25%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,26%,,28%,27%,23%,28%,25%,23%,24%,25%,26%,24%,31%,29%,24%,25%,24%,28%,26%,25%,23%,30%,24%,25%,25%,23%,22%,26%,25%,24%,24%,21%,25%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,27%,,29%,27%,23%,28%,24%,24%,24%,24%,27%,24%,31%,29%,24%,25%,24%,28%,26%,25%,23%,30%,24%,25%,25%,23%,22%,26%,26%,24%,24%,21%,25%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,27%,,28%,27%,23%,28%,25%,24%,24%,24%,27%,24%,31%,28%,23%,25%,24%,27%,26%,25%,23%,30%,24%,25%,26%,23%,23%,26%,26%,24%,23%,21%,25%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,26%,,29%,27%,23%,28%,25%,24%,24%,24%,26%,24%,31%,29%,23%,25%,24%,27%,26%,25%,23%,30%,25%,25%,26%,23%,22%,26%,26%,24%,23%,21%,25%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,27%,,29%,27%,23%,28%,25%,24%,24%,25%,26%,24%,31%,29%,23%,25%,24%,28%,26%,25%,23%,30%,25%,25%,26%,23%,22%,26%,26%,24%,23%,21%,25%,,25%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,27%,,28%,27%,24%,28%,25%,24%,24%,24%,26%,24%,32%,29%,24%,25%,24%,28%,26%,25%,23%,30%,24%,24%,27%,23%,23%,26%,26%,24%,24%,21%,24%,,24%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,27%,,29%,27%,23%,27%,25%,23%,24%,24%,26%,23%,31%,29%,23%,25%,24%,28%,26%,25%,23%,30%,25%,24%,27%,23%,23%,26%,26%,23%,24%,21%,24%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,27%,,29%,27%,24%,27%,25%,24%,24%,24%,26%,23%,31%,29%,23%,25%,24%,28%,26%,25%,23%,30%,25%,24%,26%,23%,22%,26%,26%,23%,24%,21%,24%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,27%,,29%,27%,24%,28%,25%,24%,24%,24%,26%,24%,32%,29%,24%,25%,24%,28%,26%,25%,23%,30%,25%,24%,27%,23%,22%,26%,26%,24%,25%,21%,24%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,27%,,29%,27%,24%,28%,25%,24%,24%,24%,26%,24%,32%,28%,24%,25%,24%,28%,26%,25%,23%,30%,24%,24%,27%,24%,23%,26%,26%,24%,24%,21%,24%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,27%,,29%,27%,23%,28%,25%,24%,24%,24%,26%,24%,32%,29%,23%,26%,24%,28%,26%,25%,23%,30%,24%,24%,27%,23%,23%,26%,26%,23%,24%,20%,24%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,26%,,29%,27%,23%,28%,25%,24%,24%,24%,26%,24%,32%,29%,24%,26%,24%,28%,26%,26%,23%,29%,25%,24%,27%,23%,23%,26%,26%,23%,24%,20%,24%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,26%,,29%,27%,23%,28%,25%,24%,24%,24%,26%,24%,31%,29%,24%,25%,24%,28%,26%,25%,23%,29%,25%,24%,27%,23%,22%,26%,25%,23%,24%,21%,24%,,25%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,26%,,29%,27%,23%,28%,25%,24%,24%,24%,26%,24%,31%,29%,24%,25%,24%,28%,26%,25%,23%,30%,24%,24%,27%,23%,22%,26%,26%,23%,24%,21%,24%,,24%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,29%,,26%,,29%,27%,23%,28%,25%,24%,24%,25%,26%,24%,31%,29%,24%,26%,24%,28%,26%,26%,23%,29%,24%,24%,27%,23%,22%,26%,26%,23%,24%,21%,24%,,24%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,29%,,26%,,29%,27%,23%,28%,25%,23%,24%,25%,26%,24%,31%,29%,23%,26%,24%,28%,27%,26%,23%,30%,24%,23%,27%,23%,23%,26%,26%,23%,24%,20%,24%,,24%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,26%,,29%,27%,24%,28%,25%,23%,24%,25%,27%,24%,31%,29%,24%,26%,24%,28%,27%,25%,23%,30%,24%,23%,27%,23%,23%,26%,26%,23%,24%,21%,24%,,24%,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,27%,,29%,27%,24%,27%,25%,23%,24%,25%,27%,24%,32%,29%,24%,27%,24%,28%,27%,26%,23%,30%,24%,23%,27%,23%,23%,26%,,23%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,26%,,29%,27%,24%,28%,25%,24%,24%,25%,27%,24%,32%,29%,24%,26%,24%,28%,26%,26%,23%,30%,24%,23%,26%,23%,24%,26%,,24%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,29%,27%,24%,28%,25%,23%,25%,25%,27%,24%,32%,29%,23%,27%,24%,28%,26%,26%,23%,30%,24%,23%,26%,23%,24%,26%,,23%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,30%,28%,24%,28%,25%,23%,25%,25%,27%,24%,32%,29%,24%,27%,24%,28%,26%,25%,23%,30%,24%,24%,26%,22%,24%,26%,,23%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,30%,28%,24%,28%,26%,23%,25%,25%,27%,24%,32%,29%,24%,27%,24%,28%,26%,25%,23%,30%,24%,24%,26%,22%,24%,26%,,23%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,30%,28%,24%,28%,26%,24%,25%,25%,27%,24%,32%,29%,24%,27%,24%,28%,26%,25%,23%,30%,24%,24%,26%,23%,24%,26%,,23%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,30%,28%,24%,28%,26%,23%,25%,26%,27%,23%,32%,29%,23%,27%,25%,28%,26%,25%,23%,30%,24%,24%,26%,23%,24%,26%,,23%,24%,21%,25%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,24%,28%,26%,23%,25%,25%,27%,23%,32%,29%,24%,27%,25%,28%,26%,25%,23%,30%,24%,24%,26%,23%,24%,26%,,23%,24%,21%,25%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,24%,28%,26%,23%,25%,25%,27%,24%,31%,29%,24%,27%,25%,28%,26%,25%,23%,30%,24%,24%,26%,22%,24%,26%,,23%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,24%,28%,26%,23%,25%,25%,26%,24%,32%,28%,24%,26%,25%,28%,26%,25%,23%,30%,25%,24%,26%,23%,24%,26%,,23%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,24%,28%,,23%,26%,25%,26%,24%,32%,28%,23%,26%,25%,28%,26%,25%,23%,30%,25%,23%,26%,23%,24%,26%,,23%,24%,21%,25%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,24%,28%,,23%,26%,25%,26%,24%,32%,28%,24%,26%,25%,28%,26%,25%,23%,30%,25%,23%,25%,23%,24%,26%,,23%,24%,21%,25%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,24%,28%,,23%,26%,25%,26%,24%,32%,28%,24%,26%,25%,28%,26%,26%,23%,30%,25%,24%,26%,22%,24%,26%,,22%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,24%,28%,,23%,26%,25%,26%,24%,32%,28%,24%,26%,25%,28%,26%,26%,23%,30%,26%,24%,26%,23%,24%,26%,,22%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,28%,24%,28%,,23%,26%,25%,26%,24%,31%,28%,24%,26%,25%,28%,26%,25%,23%,30%,26%,24%,26%,23%,24%,25%,,23%,24%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,28%,24%,28%,,23%,26%,25%,26%,24%,31%,28%,23%,26%,25%,28%,26%,25%,23%,30%,26%,24%,26%,23%,25%,25%,,23%,25%,21%,24%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,28%,24%,28%,,23%,26%,25%,26%,24%,31%,28%,23%,26%,25%,28%,26%,25%,23%,30%,26%,24%,26%,23%,25%,25%,,23%,25%,21%,,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,28%,24%,28%,,23%,26%,25%,26%,24%,31%,28%,24%,26%,25%,28%,26%,25%,23%,31%,26%,24%,26%,23%,25%,25%,,22%,25%,20%,,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,28%,24%,27%,,23%,26%,25%,26%,24%,31%,28%,24%,26%,25%,28%,26%,25%,24%,31%,26%,24%,25%,23%,25%,25%,,22%,25%,20%,,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,28%,24%,27%,,23%,26%,25%,26%,23%,32%,28%,24%,26%,25%,28%,26%,25%,23%,31%,26%,23%,25%,23%,25%,25%,,22%,25%,21%,,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,28%,25%,27%,,23%,26%,25%,26%,23%,32%,28%,24%,26%,25%,28%,26%,26%,23%,31%,26%,23%,25%,23%,25%,25%,,23%,25%,21%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,28%,24%,28%,,23%,26%,25%,26%,23%,31%,28%,24%,26%,25%,29%,26%,26%,23%,31%,26%,23%,25%,22%,26%,25%,,22%,25%,21%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,28%,25%,28%,,24%,26%,25%,26%,23%,31%,28%,24%,25%,25%,29%,25%,25%,23%,31%,26%,23%,25%,22%,25%,25%,,22%,25%,21%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,25%,28%,,23%,26%,25%,26%,23%,31%,28%,24%,25%,25%,28%,26%,26%,23%,31%,26%,23%,26%,22%,25%,25%,,23%,25%,21%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,25%,28%,,24%,26%,26%,26%,23%,31%,28%,24%,25%,25%,29%,26%,26%,23%,31%,26%,23%,26%,22%,26%,25%,,23%,25%,21%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,24%,28%,,24%,26%,26%,26%,23%,31%,28%,24%,26%,25%,29%,26%,26%,24%,31%,26%,24%,26%,22%,26%,25%,,23%,24%,21%,,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,25%,28%,,24%,26%,25%,27%,24%,31%,28%,24%,25%,25%,29%,26%,26%,24%,31%,26%,24%,25%,22%,25%,25%,,23%,24%,22%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,25%,28%,,24%,26%,25%,27%,24%,31%,28%,24%,25%,25%,28%,26%,26%,23%,31%,26%,24%,26%,22%,25%,25%,,23%,25%,22%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,25%,28%,,24%,26%,25%,26%,24%,31%,28%,24%,25%,25%,28%,26%,26%,24%,31%,26%,24%,26%,22%,25%,25%,,23%,25%,22%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,,28%,25%,28%,,24%,26%,25%,27%,24%,31%,28%,24%,25%,25%,28%,26%,26%,24%,31%,26%,24%,26%,23%,25%,25%,,23%,24%,21%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,,28%,25%,28%,,24%,26%,25%,27%,25%,31%,28%,24%,25%,25%,28%,26%,26%,24%,31%,26%,24%,26%,22%,25%,25%,,22%,24%,21%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,25%,28%,,24%,26%,25%,26%,25%,31%,28%,24%,25%,25%,28%,26%,26%,24%,31%,26%,24%,26%,22%,25%,25%,,22%,24%,22%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,28%,25%,28%,,24%,26%,25%,27%,25%,30%,28%,24%,25%,25%,28%,26%,26%,23%,31%,26%,24%,26%,23%,25%,25%,,22%,24%,22%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,,28%,24%,28%,,24%,26%,25%,27%,25%,30%,28%,24%,25%,25%,29%,26%,26%,24%,31%,27%,24%,26%,23%,26%,25%,,22%,24%,22%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,,28%,24%,28%,,24%,26%,25%,27%,25%,30%,28%,24%,25%,25%,28%,26%,26%,24%,31%,27%,24%,25%,23%,25%,25%,,22%,24%,22%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29%,24%,28%,,24%,26%,25%,27%,25%,30%,28%,24%,25%,25%,29%,26%,26%,24%,31%,27%,24%,25%,23%,25%,25%,,22%,24%,22%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29%,24%,28%,,24%,26%,25%,27%,25%,30%,28%,23%,25%,25%,29%,26%,26%,23%,30%,27%,24%,26%,23%,25%,25%,,22%,25%,22%,,,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,28%,,24%,26%,24%,27%,25%,30%,28%,23%,24%,25%,29%,26%,26%,24%,30%,27%,24%,26%,23%,25%,25%,,22%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,28%,,24%,25%,24%,27%,25%,30%,28%,23%,24%,25%,29%,26%,26%,24%,30%,27%,24%,25%,23%,25%,25%,,22%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,28%,,24%,26%,25%,27%,25%,30%,28%,24%,24%,26%,29%,26%,26%,24%,30%,26%,24%,25%,22%,25%,25%,,22%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,28%,,23%,26%,25%,27%,25%,30%,28%,24%,24%,26%,29%,27%,26%,23%,30%,26%,24%,25%,22%,25%,25%,,22%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,28%,,23%,26%,25%,27%,25%,30%,28%,24%,24%,26%,29%,27%,26%,23%,30%,26%,24%,25%,22%,25%,25%,,22%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,28%,,23%,25%,25%,27%,25%,30%,28%,24%,24%,25%,29%,27%,26%,23%,30%,27%,24%,25%,22%,25%,25%,,23%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,28%,,23%,26%,25%,27%,25%,30%,28%,24%,24%,25%,29%,26%,26%,24%,30%,26%,24%,25%,22%,25%,25%,,22%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,27%,,23%,26%,25%,27%,25%,30%,28%,24%,24%,25%,28%,26%,26%,23%,30%,27%,24%,25%,22%,25%,25%,,22%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,28%,,23%,26%,25%,27%,25%,30%,28%,24%,24%,25%,28%,27%,26%,23%,29%,27%,24%,25%,23%,24%,25%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,28%,,23%,26%,25%,27%,25%,30%,28%,24%,24%,25%,28%,27%,26%,23%,29%,27%,24%,25%,23%,24%,25%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,23%,26%,25%,27%,25%,30%,28%,24%,24%,25%,28%,27%,26%,24%,29%,27%,24%,25%,23%,24%,25%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,24%,26%,25%,27%,25%,30%,28%,24%,24%,25%,28%,27%,26%,24%,29%,27%,24%,25%,22%,24%,25%,,22%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,24%,26%,24%,27%,25%,30%,28%,24%,24%,25%,28%,27%,27%,23%,29%,27%,24%,25%,22%,24%,25%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,28%,,24%,26%,24%,27%,25%,30%,28%,24%,24%,25%,28%,27%,26%,24%,29%,27%,24%,25%,22%,24%,25%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,24%,26%,24%,27%,25%,30%,28%,24%,24%,25%,28%,27%,27%,24%,29%,27%,24%,25%,22%,24%,25%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,24%,26%,25%,27%,25%,29%,28%,24%,24%,25%,28%,27%,27%,24%,29%,27%,24%,25%,22%,24%,25%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,24%,27%,24%,27%,25%,29%,28%,24%,24%,25%,28%,27%,27%,23%,29%,27%,24%,25%,22%,24%,24%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,24%,27%,24%,27%,25%,29%,28%,24%,24%,25%,28%,27%,27%,24%,29%,26%,24%,25%,22%,24%,24%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,24%,27%,24%,27%,25%,29%,28%,24%,24%,25%,28%,27%,27%,24%,29%,26%,24%,25%,22%,24%,24%,,23%,25%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,24%,27%,24%,27%,25%,29%,28%,24%,24%,25%,28%,27%,27%,24%,29%,26%,24%,25%,22%,24%,24%,,23%,25%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,24%,27%,24%,27%,25%,29%,28%,24%,24%,25%,28%,28%,27%,24%,29%,26%,24%,25%,22%,24%,24%,,22%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,27%,,24%,26%,24%,27%,25%,29%,28%,24%,24%,25%,28%,27%,26%,24%,29%,26%,24%,25%,22%,24%,24%,,23%,25%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,,,24%,26%,24%,27%,25%,29%,28%,24%,24%,25%,28%,27%,26%,24%,29%,26%,24%,25%,22%,24%,25%,,23%,25%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,,,24%,26%,24%,27%,25%,29%,28%,24%,24%,25%,28%,27%,26%,24%,29%,26%,24%,25%,22%,24%,25%,,23%,25%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,,,24%,26%,24%,27%,25%,30%,29%,24%,24%,25%,28%,27%,26%,23%,29%,26%,24%,25%,22%,24%,25%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,,,24%,26%,24%,27%,25%,30%,28%,24%,24%,25%,28%,27%,26%,23%,29%,26%,24%,25%,22%,24%,25%,,23%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,,,24%,26%,24%,27%,25%,30%,29%,24%,24%,25%,28%,27%,26%,23%,29%,26%,24%,25%,22%,24%,25%,,23%,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,,,24%,26%,24%,27%,25%,30%,29%,24%,24%,25%,28%,27%,26%,24%,29%,26%,25%,25%,22%,24%,25%,,23%,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,,26%,24%,27%,25%,30%,29%,24%,24%,25%,28%,27%,26%,24%,29%,25%,25%,25%,22%,24%,25%,,23%,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,,,,26%,24%,27%,25%,30%,29%,24%,24%,25%,28%,27%,26%,24%,29%,25%,25%,24%,22%,24%,24%,,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,,,,26%,24%,27%,25%,30%,29%,24%,24%,25%,28%,27%,26%,24%,29%,25%,25%,24%,22%,24%,,,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,,,,26%,24%,27%,25%,30%,29%,24%,24%,25%,28%,27%,26%,24%,29%,26%,25%,25%,22%,24%,,,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
