-3.6,-3.5,-3.4,-3.2,-3.0,-2.9,-2.8,-2.7,-2.6,-2.5,-2.4,-2.3,-2.2,-2.1,-2.0,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1.0,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,-0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.2,3.4,3.5,3.6
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,34%,33%,33%,33%,33%,30%,31%,21%,20%,25%,26%,24%,24%,20%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,34%,33%,33%,32%,33%,30%,30%,21%,20%,25%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,39%,42%,39%,34%,33%,33%,32%,33%,30%,30%,21%,20%,26%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,39%,41%,39%,34%,33%,33%,32%,33%,30%,30%,21%,20%,26%,26%,24%,23%,20%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,34%,33%,33%,32%,33%,30%,30%,21%,20%,25%,26%,24%,23%,20%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,39%,41%,39%,34%,33%,33%,32%,33%,30%,30%,21%,20%,25%,26%,24%,23%,20%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,39%,41%,39%,34%,33%,34%,32%,33%,30%,31%,21%,20%,26%,26%,24%,23%,20%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,39%,41%,39%,34%,32%,34%,32%,33%,30%,31%,21%,20%,26%,26%,24%,23%,20%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,39%,41%,39%,34%,32%,34%,33%,33%,30%,31%,21%,20%,25%,26%,24%,23%,20%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,39%,42%,39%,34%,33%,34%,33%,33%,30%,31%,21%,20%,25%,26%,24%,23%,20%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,39%,41%,39%,34%,33%,34%,33%,33%,30%,31%,22%,20%,25%,26%,24%,23%,20%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,39%,34%,33%,34%,33%,33%,30%,31%,22%,20%,25%,26%,24%,24%,21%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,39%,34%,33%,34%,33%,33%,30%,31%,21%,20%,25%,26%,24%,23%,21%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,39%,34%,33%,34%,33%,33%,30%,31%,21%,20%,26%,26%,24%,24%,21%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,39%,35%,32%,34%,33%,33%,30%,31%,22%,20%,26%,26%,24%,24%,21%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,38%,35%,32%,34%,33%,33%,30%,31%,22%,20%,25%,26%,24%,24%,21%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,38%,35%,33%,34%,33%,33%,30%,31%,22%,20%,25%,26%,24%,24%,21%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,32%,34%,33%,33%,30%,31%,21%,20%,26%,26%,24%,24%,21%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,32%,34%,33%,33%,30%,31%,22%,20%,26%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,32%,34%,33%,33%,30%,31%,22%,20%,26%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,32%,34%,33%,32%,30%,31%,22%,20%,26%,26%,24%,24%,21%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,34%,33%,33%,30%,31%,22%,20%,26%,26%,24%,24%,21%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,34%,33%,33%,30%,31%,22%,20%,26%,26%,24%,24%,21%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,34%,33%,32%,30%,31%,22%,20%,26%,26%,24%,24%,21%,22%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,34%,33%,33%,29%,31%,22%,20%,26%,26%,24%,24%,21%,22%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,34%,33%,33%,29%,31%,22%,20%,26%,26%,24%,24%,21%,22%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,34%,33%,33%,29%,31%,22%,20%,26%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,34%,33%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,33%,33%,33%,29%,31%,22%,20%,26%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,33%,33%,32%,29%,31%,22%,20%,26%,26%,23%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,33%,33%,32%,29%,31%,22%,20%,26%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,33%,33%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,33%,33%,33%,29%,31%,22%,20%,26%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,34%,33%,33%,29%,31%,22%,20%,26%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,33%,33%,33%,29%,31%,22%,20%,26%,26%,24%,24%,21%,22%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,34%,33%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,39%,35%,33%,34%,33%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,22%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,40%,35%,33%,34%,33%,33%,29%,31%,22%,20%,25%,26%,23%,24%,21%,22%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,40%,35%,34%,,33%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,22%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,40%,35%,34%,,34%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,22%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,40%,35%,33%,,34%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,40%,35%,34%,,34%,33%,29%,31%,22%,21%,25%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,40%,34%,34%,,34%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,,40%,34%,34%,,34%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,,40%,34%,34%,,34%,33%,30%,31%,22%,20%,25%,26%,24%,24%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,40%,,40%,34%,34%,,34%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,41%,,40%,34%,34%,,33%,33%,29%,31%,22%,20%,25%,26%,24%,24%,21%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,41%,,40%,35%,34%,,34%,33%,29%,30%,22%,20%,25%,,24%,24%,21%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,41%,,40%,34%,34%,,34%,33%,29%,31%,22%,20%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,33%,29%,31%,22%,20%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,33%,29%,30%,22%,21%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,33%,29%,30%,22%,20%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,33%,29%,31%,22%,20%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,33%,29%,30%,22%,20%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,33%,29%,30%,22%,21%,25%,,24%,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,33%,33%,29%,31%,22%,21%,25%,,24%,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,33%,33%,29%,31%,22%,20%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,33%,33%,29%,31%,22%,21%,26%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,33%,33%,29%,31%,22%,21%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,33%,33%,29%,31%,22%,21%,25%,,24%,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,33%,29%,30%,22%,21%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,33%,33%,30%,31%,22%,21%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,33%,29%,31%,22%,21%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,32%,29%,30%,22%,21%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,35%,34%,,34%,33%,30%,30%,22%,21%,26%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,33%,29%,31%,22%,21%,26%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,34%,,34%,32%,30%,31%,22%,21%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,35%,,,34%,33%,30%,30%,22%,21%,25%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,35%,,,34%,33%,30%,30%,22%,21%,26%,,25%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,35%,,,34%,33%,29%,30%,22%,21%,26%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,35%,,,34%,33%,29%,30%,22%,21%,26%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,29%,30%,22%,21%,26%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,35%,,,34%,33%,29%,30%,22%,21%,26%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,35%,,,34%,33%,29%,30%,22%,21%,26%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,29%,30%,22%,21%,26%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,35%,,,34%,33%,29%,30%,22%,21%,26%,,24%,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,35%,,,33%,33%,29%,30%,22%,21%,26%,,,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,30%,30%,22%,21%,26%,,,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,30%,30%,22%,21%,25%,,,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,29%,30%,22%,21%,25%,,,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,29%,30%,22%,21%,25%,,,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,30%,30%,22%,21%,25%,,,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,30%,30%,22%,21%,25%,,,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,30%,30%,22%,21%,25%,,,24%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,30%,30%,22%,21%,25%,,,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,34%,,,34%,33%,29%,30%,22%,21%,25%,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,34%,,,34%,33%,29%,30%,22%,21%,25%,,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,34%,,,34%,33%,29%,30%,22%,21%,25%,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,,34%,33%,29%,30%,22%,21%,25%,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,34%,33%,29%,30%,22%,21%,25%,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,,34%,34%,29%,30%,22%,21%,25%,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,34%,34%,30%,30%,23%,21%,25%,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,34%,34%,30%,30%,23%,21%,25%,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,34%,34%,30%,30%,23%,21%,25%,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,34%,33%,30%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,34%,34%,30%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,30%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,30%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,30%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,,,34%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,23%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,34%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,,,33%,29%,30%,24%,21%,,,,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
