-5.0,-4.8,-4.6,-4.2,-4.1,-4.0,-3.9,-3.8,-3.7,-3.6,-3.5,-3.4,-3.3,-3.2,-3.1,-3.0,-2.9,-2.8,-2.7,-2.6,-2.5,-2.4,-2.3,-2.2,-2.1,-2.0,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1.0,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.6,4.8,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,44%,38%,46%,38%,32%,33%,43%,40%,42%,36%,36%,39%,35%,30%,29%,34%,31%,31%,32%,24%,24%,21%,27%,29%,27%,24%,20%,23%,20%,24%,17%,22%,22%,19%,14%,18%,20%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,44%,38%,46%,39%,32%,33%,43%,40%,42%,37%,36%,39%,35%,31%,30%,34%,32%,31%,32%,24%,24%,21%,27%,29%,27%,24%,20%,24%,20%,24%,17%,22%,22%,19%,14%,18%,20%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,44%,38%,46%,39%,33%,33%,43%,40%,42%,36%,36%,39%,35%,31%,30%,34%,32%,31%,33%,24%,24%,21%,28%,29%,27%,24%,20%,24%,20%,24%,17%,22%,22%,19%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,44%,38%,46%,39%,33%,33%,43%,40%,42%,37%,36%,39%,35%,30%,30%,34%,31%,30%,32%,24%,24%,21%,27%,29%,27%,24%,20%,24%,20%,24%,17%,22%,22%,19%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,44%,39%,46%,39%,33%,33%,43%,40%,41%,37%,36%,39%,35%,30%,30%,34%,31%,30%,33%,23%,23%,21%,27%,29%,27%,24%,20%,23%,20%,24%,17%,22%,22%,19%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,44%,44%,38%,47%,39%,33%,33%,43%,40%,41%,37%,36%,39%,34%,30%,30%,33%,31%,30%,33%,24%,23%,21%,28%,29%,28%,24%,20%,23%,20%,24%,17%,22%,22%,19%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,44%,44%,38%,46%,39%,33%,33%,43%,41%,42%,37%,36%,39%,34%,30%,30%,33%,31%,30%,33%,24%,23%,21%,28%,29%,28%,24%,20%,23%,20%,24%,17%,22%,22%,19%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,44%,44%,38%,47%,39%,34%,33%,42%,41%,41%,37%,36%,39%,35%,30%,30%,34%,31%,30%,33%,24%,24%,21%,27%,28%,27%,24%,20%,23%,20%,24%,17%,22%,22%,19%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,44%,44%,38%,47%,39%,34%,33%,42%,41%,42%,37%,36%,39%,35%,30%,30%,33%,31%,30%,33%,23%,23%,22%,27%,29%,27%,24%,20%,23%,20%,24%,17%,22%,22%,19%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,44%,44%,38%,47%,40%,34%,33%,42%,41%,41%,37%,36%,39%,35%,30%,30%,34%,31%,30%,33%,24%,23%,21%,27%,29%,27%,24%,20%,23%,20%,24%,18%,21%,22%,19%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,44%,44%,38%,47%,40%,34%,33%,42%,41%,41%,36%,36%,39%,35%,30%,29%,34%,31%,30%,33%,24%,24%,21%,27%,29%,27%,25%,20%,23%,20%,25%,18%,21%,22%,18%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,44%,38%,,40%,33%,33%,42%,42%,41%,36%,36%,39%,35%,30%,29%,34%,31%,30%,33%,24%,24%,21%,27%,29%,27%,25%,21%,23%,20%,25%,18%,21%,23%,18%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,44%,38%,,40%,33%,33%,42%,41%,41%,37%,36%,39%,35%,30%,29%,34%,31%,30%,32%,23%,23%,21%,27%,29%,27%,24%,21%,23%,20%,25%,18%,21%,23%,18%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,43%,38%,,40%,34%,33%,42%,42%,42%,37%,36%,39%,35%,30%,29%,34%,31%,30%,32%,24%,24%,21%,27%,29%,27%,25%,21%,23%,20%,25%,19%,21%,22%,18%,14%,18%,20%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,43%,38%,,40%,34%,33%,41%,41%,42%,37%,35%,39%,35%,30%,29%,33%,31%,30%,32%,24%,24%,21%,27%,29%,27%,25%,21%,23%,20%,25%,19%,21%,22%,19%,14%,18%,20%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,44%,38%,,40%,34%,33%,42%,41%,42%,37%,35%,38%,35%,30%,30%,34%,31%,30%,32%,24%,24%,21%,26%,29%,27%,25%,21%,23%,20%,25%,19%,22%,22%,19%,14%,19%,19%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,42%,41%,42%,37%,35%,39%,35%,30%,30%,34%,32%,30%,32%,24%,24%,21%,27%,29%,27%,25%,21%,23%,20%,26%,18%,22%,22%,18%,14%,18%,19%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,33%,33%,42%,41%,42%,37%,35%,39%,35%,30%,30%,33%,32%,30%,32%,24%,24%,21%,27%,28%,28%,25%,21%,22%,20%,26%,18%,22%,22%,18%,14%,18%,19%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,42%,41%,42%,37%,35%,38%,35%,30%,31%,33%,32%,30%,32%,24%,24%,21%,26%,28%,27%,25%,21%,22%,20%,26%,18%,21%,22%,19%,14%,18%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,42%,41%,41%,36%,35%,38%,35%,30%,30%,34%,32%,30%,32%,24%,24%,21%,26%,28%,28%,25%,20%,22%,20%,25%,19%,21%,22%,19%,,18%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,42%,41%,41%,36%,34%,38%,35%,30%,31%,33%,32%,30%,33%,24%,24%,21%,26%,28%,28%,24%,20%,23%,20%,25%,19%,22%,22%,19%,,18%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,38%,,41%,34%,33%,41%,41%,41%,36%,35%,38%,35%,30%,31%,34%,32%,30%,33%,24%,23%,21%,27%,28%,27%,24%,20%,23%,20%,25%,18%,22%,22%,19%,,18%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,41%,41%,41%,36%,35%,38%,35%,30%,31%,34%,32%,30%,33%,24%,23%,21%,26%,28%,27%,24%,20%,23%,20%,25%,19%,22%,22%,19%,,18%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,33%,33%,42%,41%,41%,36%,35%,38%,35%,29%,31%,34%,33%,29%,33%,24%,23%,21%,27%,28%,28%,24%,21%,23%,20%,25%,19%,22%,22%,19%,,18%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,42%,40%,41%,36%,35%,38%,35%,29%,31%,34%,32%,30%,32%,24%,24%,21%,27%,28%,28%,24%,20%,23%,20%,25%,19%,22%,22%,19%,,19%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,42%,41%,41%,36%,35%,38%,35%,30%,31%,34%,32%,30%,32%,24%,23%,21%,27%,27%,28%,24%,20%,23%,20%,25%,19%,22%,22%,19%,,19%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,37%,,41%,34%,33%,42%,41%,41%,36%,35%,38%,35%,30%,31%,34%,32%,30%,32%,24%,23%,21%,27%,27%,28%,24%,20%,22%,20%,26%,19%,22%,22%,19%,,19%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,37%,,41%,34%,33%,42%,41%,41%,36%,35%,38%,35%,29%,32%,34%,32%,30%,32%,24%,23%,21%,27%,27%,28%,24%,20%,22%,20%,26%,19%,21%,22%,18%,,18%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,41%,41%,41%,36%,35%,38%,35%,29%,31%,34%,32%,30%,32%,24%,23%,21%,27%,27%,28%,24%,20%,22%,20%,26%,19%,22%,22%,19%,,18%,,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,37%,,41%,33%,33%,42%,41%,40%,36%,36%,38%,35%,29%,31%,33%,32%,30%,32%,24%,23%,21%,27%,27%,27%,24%,20%,23%,20%,26%,19%,22%,22%,19%,,18%,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,33%,32%,42%,41%,41%,35%,36%,38%,35%,29%,31%,33%,32%,29%,32%,24%,23%,21%,27%,27%,27%,24%,20%,23%,19%,26%,19%,22%,22%,19%,,18%,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,41%,41%,41%,36%,36%,38%,35%,29%,31%,34%,32%,30%,31%,24%,24%,21%,27%,27%,27%,24%,20%,22%,19%,26%,19%,22%,22%,19%,,18%,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,42%,42%,41%,36%,36%,38%,35%,29%,31%,33%,32%,30%,31%,24%,24%,21%,27%,27%,27%,24%,20%,23%,19%,26%,19%,22%,22%,19%,,18%,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,41%,42%,41%,36%,35%,38%,35%,29%,31%,33%,32%,30%,31%,24%,24%,21%,26%,27%,28%,24%,21%,23%,20%,26%,19%,22%,22%,19%,,18%,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,40%,34%,33%,42%,42%,41%,36%,35%,37%,35%,29%,31%,33%,32%,30%,31%,24%,23%,21%,26%,27%,28%,23%,20%,23%,20%,26%,19%,23%,22%,19%,,18%,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,39%,,40%,33%,33%,42%,42%,41%,36%,35%,37%,36%,29%,31%,33%,32%,30%,31%,24%,23%,21%,26%,27%,28%,23%,21%,22%,19%,25%,19%,23%,22%,19%,,18%,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,38%,,41%,34%,33%,42%,41%,41%,36%,35%,37%,36%,29%,31%,33%,32%,30%,31%,24%,23%,21%,26%,27%,28%,24%,21%,22%,19%,,19%,23%,22%,19%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,,39%,,40%,34%,33%,42%,42%,41%,36%,35%,37%,36%,29%,31%,34%,32%,29%,31%,24%,24%,21%,26%,27%,28%,24%,21%,22%,19%,,19%,23%,21%,19%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,,39%,,40%,33%,33%,42%,41%,41%,36%,35%,37%,36%,29%,31%,33%,31%,29%,31%,24%,24%,21%,26%,27%,28%,23%,21%,22%,19%,,19%,23%,21%,20%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,40%,33%,34%,42%,41%,41%,36%,35%,38%,35%,29%,31%,33%,31%,29%,31%,25%,24%,21%,27%,27%,28%,23%,21%,22%,19%,,19%,23%,22%,20%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,40%,33%,34%,41%,41%,41%,36%,35%,37%,35%,29%,31%,34%,31%,29%,31%,25%,24%,21%,27%,27%,28%,23%,21%,22%,20%,,19%,23%,22%,20%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,40%,33%,34%,41%,41%,41%,36%,35%,37%,35%,29%,31%,34%,31%,29%,31%,25%,24%,21%,26%,27%,28%,23%,21%,22%,19%,,19%,23%,21%,19%,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,40%,33%,34%,41%,41%,41%,36%,35%,37%,35%,28%,31%,34%,32%,29%,31%,25%,23%,21%,26%,27%,28%,23%,21%,22%,19%,,19%,23%,21%,19%,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,41%,33%,34%,41%,41%,41%,36%,34%,38%,35%,29%,31%,34%,32%,29%,31%,25%,23%,21%,26%,27%,28%,23%,21%,22%,19%,,18%,23%,21%,19%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,41%,33%,33%,42%,41%,41%,36%,35%,38%,35%,29%,31%,33%,32%,29%,31%,25%,23%,21%,26%,27%,28%,23%,21%,22%,19%,,18%,23%,22%,20%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,,33%,33%,42%,41%,41%,35%,35%,38%,35%,29%,31%,33%,32%,29%,30%,25%,23%,22%,26%,26%,28%,23%,21%,22%,19%,,18%,23%,22%,20%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,33%,34%,42%,,41%,35%,35%,38%,35%,29%,31%,34%,32%,29%,30%,25%,23%,21%,26%,26%,28%,23%,21%,22%,19%,,18%,23%,21%,19%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,33%,34%,42%,,41%,35%,35%,38%,35%,29%,31%,33%,32%,29%,30%,25%,23%,21%,26%,26%,27%,23%,21%,23%,19%,,18%,23%,22%,19%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,34%,34%,43%,,41%,35%,35%,38%,35%,29%,31%,34%,32%,29%,30%,25%,23%,21%,26%,26%,27%,23%,22%,22%,19%,,18%,23%,22%,19%,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,34%,34%,42%,,42%,35%,35%,38%,36%,29%,31%,34%,32%,29%,30%,25%,23%,21%,26%,26%,27%,23%,22%,22%,20%,,18%,23%,22%,19%,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,34%,33%,42%,,42%,35%,35%,39%,36%,29%,31%,34%,31%,29%,30%,25%,23%,21%,25%,26%,27%,23%,22%,23%,20%,,18%,23%,22%,19%,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,34%,33%,42%,,42%,35%,35%,38%,36%,29%,31%,34%,31%,29%,30%,25%,23%,21%,26%,26%,27%,23%,22%,23%,20%,,18%,23%,22%,19%,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,43%,,42%,35%,34%,38%,36%,29%,31%,34%,32%,29%,30%,25%,23%,21%,26%,26%,27%,23%,22%,23%,20%,,18%,23%,22%,,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,33%,33%,43%,,42%,35%,35%,38%,35%,29%,31%,34%,31%,29%,30%,25%,23%,21%,26%,26%,27%,23%,22%,22%,20%,,18%,23%,22%,,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,42%,,42%,35%,35%,38%,36%,29%,31%,34%,31%,29%,29%,25%,23%,21%,25%,25%,27%,23%,22%,22%,20%,,18%,23%,22%,,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,43%,,41%,35%,34%,38%,36%,29%,30%,34%,32%,29%,29%,25%,23%,21%,25%,25%,27%,23%,21%,22%,20%,,18%,23%,21%,,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,43%,,42%,35%,35%,39%,36%,29%,30%,34%,32%,29%,29%,25%,23%,21%,26%,26%,27%,23%,21%,22%,21%,,18%,23%,21%,,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,43%,,41%,35%,34%,39%,36%,29%,30%,34%,32%,29%,29%,25%,23%,21%,26%,26%,27%,23%,22%,22%,21%,,18%,23%,21%,,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,42%,,41%,35%,34%,39%,36%,29%,30%,34%,32%,29%,29%,25%,23%,22%,25%,26%,27%,23%,22%,22%,20%,,18%,23%,21%,,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,42%,,41%,35%,34%,39%,35%,29%,30%,34%,32%,30%,30%,25%,23%,22%,25%,26%,27%,23%,22%,22%,20%,,18%,23%,21%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,42%,,41%,35%,34%,39%,35%,29%,30%,34%,32%,30%,30%,25%,23%,21%,25%,26%,27%,23%,22%,22%,21%,,18%,23%,21%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,34%,33%,42%,,41%,35%,34%,39%,35%,29%,30%,34%,32%,30%,29%,25%,23%,21%,25%,26%,27%,23%,23%,22%,21%,,18%,23%,21%,,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,34%,33%,42%,,41%,35%,34%,38%,35%,29%,30%,35%,32%,30%,30%,25%,22%,22%,25%,26%,27%,24%,22%,22%,21%,,18%,23%,21%,,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,42%,,41%,35%,34%,39%,35%,28%,30%,34%,32%,30%,30%,25%,22%,22%,25%,26%,27%,23%,22%,22%,20%,,18%,23%,21%,,,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,34%,33%,42%,,42%,35%,34%,39%,35%,29%,30%,35%,32%,29%,29%,26%,22%,22%,25%,26%,27%,23%,22%,22%,20%,,18%,23%,22%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,34%,33%,42%,,41%,35%,34%,39%,35%,29%,30%,35%,32%,29%,30%,26%,23%,21%,25%,26%,27%,23%,22%,21%,20%,,18%,23%,21%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,,,34%,33%,42%,,41%,35%,34%,39%,35%,28%,30%,34%,31%,29%,30%,25%,23%,22%,25%,26%,27%,24%,22%,22%,21%,,19%,22%,21%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,42%,,41%,35%,35%,39%,35%,29%,29%,34%,32%,29%,29%,25%,23%,22%,25%,26%,28%,24%,22%,22%,21%,,19%,22%,21%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,33%,42%,,41%,35%,35%,39%,35%,29%,30%,34%,32%,29%,29%,25%,23%,22%,25%,26%,28%,24%,22%,22%,21%,,19%,22%,22%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,34%,42%,,41%,35%,35%,39%,35%,29%,30%,34%,31%,29%,29%,25%,23%,21%,26%,26%,27%,24%,22%,21%,21%,,19%,22%,21%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,34%,34%,42%,,42%,35%,35%,39%,35%,28%,30%,34%,31%,29%,29%,25%,23%,22%,25%,25%,28%,24%,22%,21%,21%,,19%,22%,21%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,33%,34%,42%,,42%,35%,35%,39%,35%,28%,29%,34%,31%,29%,29%,25%,22%,22%,25%,25%,28%,24%,22%,21%,21%,,19%,22%,21%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,33%,34%,42%,,42%,35%,35%,38%,35%,28%,30%,34%,31%,29%,29%,25%,22%,22%,26%,26%,27%,24%,22%,22%,21%,,19%,22%,21%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,35%,42%,,42%,35%,35%,39%,35%,28%,30%,34%,31%,28%,29%,25%,22%,22%,26%,26%,27%,24%,22%,22%,20%,,19%,22%,22%,,,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,35%,42%,,42%,35%,35%,39%,35%,29%,30%,34%,31%,28%,29%,25%,22%,22%,25%,26%,27%,24%,21%,21%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,34%,42%,,42%,35%,35%,39%,35%,29%,30%,34%,31%,28%,29%,25%,22%,22%,26%,26%,27%,24%,21%,21%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,34%,42%,,43%,35%,35%,39%,35%,29%,30%,34%,31%,28%,29%,25%,22%,22%,26%,26%,27%,24%,21%,22%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,34%,42%,,42%,35%,35%,38%,35%,29%,30%,34%,31%,28%,29%,25%,22%,22%,26%,27%,27%,24%,22%,22%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,34%,42%,,42%,35%,34%,39%,35%,29%,30%,34%,31%,28%,29%,25%,23%,22%,25%,27%,27%,24%,22%,22%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,34%,42%,,42%,35%,34%,39%,35%,30%,30%,34%,31%,28%,29%,25%,22%,22%,25%,26%,27%,24%,21%,22%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,35%,43%,,43%,35%,35%,38%,35%,30%,30%,34%,31%,28%,29%,25%,22%,22%,25%,26%,27%,23%,21%,22%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,35%,43%,,43%,35%,35%,39%,34%,30%,30%,34%,31%,28%,29%,25%,22%,22%,26%,26%,27%,23%,21%,22%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,35%,43%,,42%,35%,35%,39%,34%,30%,30%,34%,31%,28%,29%,25%,22%,22%,25%,26%,27%,23%,21%,22%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,35%,43%,,42%,35%,35%,39%,35%,30%,30%,35%,31%,28%,29%,25%,22%,22%,26%,26%,27%,23%,21%,23%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,34%,43%,,42%,35%,35%,39%,34%,30%,30%,34%,32%,28%,29%,25%,22%,22%,26%,26%,27%,23%,21%,22%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,34%,43%,,42%,35%,35%,38%,34%,30%,30%,35%,31%,28%,29%,25%,22%,22%,26%,26%,27%,23%,21%,22%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,34%,43%,,42%,35%,35%,38%,34%,30%,30%,34%,31%,28%,29%,25%,22%,22%,26%,26%,27%,23%,21%,22%,20%,,19%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
