,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,32%,36%,33%,35%,38%,39%,45%,39%,44%,43%,41%,44%,48%,49%,43%,49%,48%,48%,54%,59%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,32%,36%,32%,35%,38%,39%,45%,39%,44%,43%,41%,44%,48%,49%,43%,49%,49%,48%,53%,59%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,32%,36%,32%,35%,38%,39%,45%,39%,45%,43%,41%,44%,48%,49%,43%,49%,49%,48%,54%,59%,54%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,,36%,32%,35%,38%,39%,45%,39%,44%,43%,41%,44%,48%,50%,43%,49%,49%,48%,53%,59%,55%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,,36%,32%,35%,38%,39%,45%,39%,45%,43%,41%,45%,48%,49%,43%,49%,49%,48%,54%,59%,55%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,,36%,32%,35%,38%,39%,45%,39%,45%,43%,41%,45%,48%,49%,43%,49%,49%,48%,54%,58%,55%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,,36%,32%,35%,38%,39%,45%,40%,45%,43%,41%,45%,48%,49%,43%,49%,49%,48%,53%,59%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,,36%,32%,35%,38%,38%,45%,39%,45%,43%,40%,45%,48%,49%,44%,49%,49%,48%,54%,58%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,,36%,32%,35%,38%,38%,45%,39%,45%,43%,41%,45%,48%,49%,44%,49%,49%,48%,54%,58%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,,36%,32%,35%,38%,39%,45%,39%,45%,43%,40%,45%,49%,49%,44%,49%,49%,48%,54%,58%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,36%,38%,38%,45%,39%,44%,43%,40%,45%,48%,49%,44%,49%,49%,48%,53%,58%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,36%,38%,39%,45%,39%,44%,43%,40%,45%,49%,49%,44%,49%,49%,48%,53%,58%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,36%,39%,39%,45%,39%,44%,43%,40%,45%,48%,48%,44%,49%,49%,48%,53%,58%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,36%,38%,39%,45%,39%,45%,43%,41%,45%,49%,49%,44%,50%,49%,48%,54%,58%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,35%,38%,39%,45%,39%,45%,43%,40%,45%,49%,49%,44%,50%,49%,48%,53%,58%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,35%,38%,39%,45%,39%,45%,43%,41%,45%,49%,49%,44%,50%,49%,48%,53%,58%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,35%,38%,39%,45%,39%,44%,43%,40%,45%,49%,49%,44%,50%,49%,48%,53%,58%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,35%,38%,39%,45%,39%,45%,43%,40%,45%,49%,49%,44%,50%,50%,48%,53%,58%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,35%,38%,39%,45%,39%,45%,43%,40%,45%,49%,49%,44%,49%,50%,48%,53%,58%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,36%,38%,39%,46%,39%,45%,43%,40%,45%,49%,49%,44%,49%,50%,48%,53%,58%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,35%,38%,39%,45%,39%,45%,43%,40%,45%,48%,49%,44%,49%,50%,48%,53%,58%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,35%,38%,39%,45%,39%,45%,43%,40%,45%,49%,49%,44%,49%,50%,48%,53%,57%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,35%,38%,39%,45%,39%,45%,43%,41%,45%,48%,49%,44%,49%,50%,48%,53%,58%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,35%,38%,39%,45%,39%,45%,43%,41%,45%,48%,49%,44%,49%,50%,48%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,35%,38%,39%,45%,39%,45%,43%,41%,45%,48%,49%,44%,49%,50%,48%,53%,57%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,35%,38%,39%,45%,39%,45%,43%,41%,45%,48%,50%,44%,49%,50%,47%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,35%,38%,39%,45%,39%,45%,43%,41%,45%,48%,49%,44%,49%,50%,47%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,36%,38%,39%,45%,39%,45%,43%,41%,45%,48%,50%,44%,49%,50%,47%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,36%,38%,39%,44%,39%,45%,43%,41%,44%,48%,49%,44%,49%,50%,48%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,35%,38%,39%,45%,39%,45%,43%,41%,44%,48%,49%,45%,49%,50%,48%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,35%,39%,39%,44%,39%,45%,43%,41%,44%,48%,49%,45%,49%,50%,48%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,35%,39%,39%,45%,39%,45%,43%,41%,44%,48%,49%,45%,49%,50%,48%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,32%,35%,39%,39%,45%,39%,44%,43%,41%,44%,48%,49%,45%,49%,50%,48%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,45%,39%,45%,43%,41%,44%,48%,49%,45%,49%,50%,48%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,44%,39%,45%,43%,42%,44%,48%,49%,45%,49%,50%,48%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,44%,39%,45%,43%,42%,44%,48%,49%,45%,49%,50%,48%,53%,57%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,38%,39%,45%,39%,45%,42%,42%,44%,48%,49%,45%,49%,50%,48%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,38%,39%,44%,39%,45%,43%,42%,44%,48%,49%,45%,49%,50%,48%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,44%,39%,45%,43%,42%,44%,48%,49%,45%,49%,50%,48%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,44%,39%,45%,43%,42%,44%,48%,49%,45%,48%,50%,48%,52%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,44%,39%,45%,43%,42%,44%,48%,49%,45%,49%,50%,48%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,44%,39%,45%,43%,42%,44%,48%,49%,45%,48%,50%,48%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,45%,39%,45%,43%,42%,45%,48%,49%,45%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,44%,39%,45%,43%,42%,45%,48%,48%,45%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,44%,39%,45%,43%,42%,45%,48%,49%,45%,48%,49%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,45%,39%,45%,43%,42%,45%,48%,48%,45%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,45%,39%,45%,43%,42%,45%,48%,49%,44%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,45%,39%,45%,43%,42%,45%,48%,48%,44%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,40%,44%,39%,44%,42%,42%,45%,48%,49%,44%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,40%,44%,38%,44%,43%,42%,45%,48%,48%,45%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,40%,44%,38%,44%,42%,42%,45%,48%,49%,45%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,40%,44%,38%,45%,42%,42%,45%,48%,48%,45%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,40%,44%,38%,44%,42%,42%,45%,48%,49%,45%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,35%,39%,39%,45%,38%,45%,42%,42%,45%,48%,48%,45%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,30%,35%,38%,40%,45%,38%,45%,42%,42%,45%,48%,48%,45%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,30%,36%,38%,40%,45%,38%,45%,42%,42%,45%,48%,48%,44%,48%,50%,47%,53%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,36%,38%,40%,45%,38%,45%,42%,42%,45%,48%,48%,44%,48%,50%,47%,54%,56%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,36%,38%,40%,45%,38%,45%,43%,42%,44%,48%,48%,44%,48%,50%,47%,54%,56%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,30%,36%,38%,39%,45%,38%,45%,43%,42%,45%,48%,48%,44%,48%,50%,46%,54%,,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,30%,36%,38%,39%,44%,38%,44%,43%,42%,44%,48%,48%,44%,48%,50%,47%,53%,,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,30%,35%,38%,39%,44%,38%,44%,42%,42%,44%,48%,48%,44%,48%,49%,46%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,30%,36%,39%,39%,44%,38%,44%,42%,42%,44%,48%,48%,44%,48%,50%,47%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,36%,38%,39%,44%,38%,44%,42%,42%,44%,48%,48%,44%,48%,50%,47%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,36%,38%,39%,44%,38%,44%,42%,42%,44%,48%,49%,44%,47%,50%,46%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,36%,39%,39%,44%,38%,44%,43%,42%,44%,48%,48%,44%,47%,49%,47%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,31%,36%,38%,39%,44%,38%,44%,42%,42%,44%,48%,48%,44%,47%,49%,47%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,36%,39%,39%,44%,39%,44%,42%,42%,44%,48%,48%,44%,47%,49%,47%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,36%,38%,39%,44%,38%,44%,42%,42%,44%,47%,48%,44%,47%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,36%,38%,39%,44%,39%,44%,42%,42%,44%,47%,48%,44%,47%,49%,47%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,36%,38%,39%,44%,39%,44%,42%,42%,44%,47%,48%,44%,47%,50%,47%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,36%,38%,39%,44%,38%,44%,42%,42%,44%,47%,48%,44%,47%,50%,47%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,36%,39%,39%,44%,38%,44%,42%,42%,45%,47%,48%,44%,47%,50%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,36%,38%,39%,44%,38%,45%,42%,42%,45%,47%,48%,44%,47%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,36%,38%,39%,44%,38%,44%,42%,42%,45%,47%,48%,44%,47%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,36%,38%,39%,44%,38%,44%,42%,41%,45%,47%,48%,44%,47%,49%,46%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,36%,38%,39%,44%,38%,44%,42%,41%,45%,47%,48%,44%,47%,50%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,38%,39%,44%,38%,44%,42%,41%,45%,47%,48%,44%,47%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,38%,39%,44%,38%,44%,42%,41%,45%,47%,48%,44%,47%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,38%,39%,44%,38%,44%,41%,41%,45%,47%,48%,44%,47%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,38%,39%,44%,38%,44%,41%,41%,44%,47%,48%,44%,47%,49%,46%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,38%,39%,44%,38%,44%,41%,42%,45%,47%,48%,45%,47%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,38%,39%,44%,38%,44%,41%,42%,45%,47%,48%,45%,47%,49%,47%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,38%,39%,44%,38%,44%,42%,42%,44%,47%,48%,44%,47%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,37%,39%,44%,38%,45%,42%,42%,44%,47%,48%,45%,47%,49%,47%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,38%,39%,44%,38%,45%,42%,42%,44%,47%,48%,44%,46%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,37%,38%,44%,38%,45%,42%,42%,44%,47%,48%,45%,46%,49%,46%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,37%,38%,44%,39%,45%,42%,42%,44%,47%,48%,45%,46%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,37%,39%,44%,39%,45%,42%,42%,44%,47%,48%,45%,46%,49%,46%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,37%,39%,44%,39%,45%,41%,42%,44%,47%,48%,45%,46%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,37%,39%,44%,39%,45%,42%,42%,44%,47%,48%,45%,47%,49%,46%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,37%,39%,44%,39%,44%,42%,42%,44%,47%,48%,45%,46%,49%,46%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,37%,39%,44%,39%,44%,42%,42%,44%,47%,48%,45%,47%,49%,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,37%,39%,44%,39%,44%,42%,42%,44%,47%,48%,45%,47%,50%,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,37%,38%,43%,39%,44%,42%,42%,44%,47%,48%,45%,46%,49%,46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,37%,39%,44%,39%,44%,42%,42%,44%,47%,48%,45%,46%,50%,46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,38%,39%,44%,39%,44%,42%,42%,44%,47%,48%,45%,46%,49%,46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,37%,38%,44%,39%,44%,42%,42%,44%,47%,48%,45%,46%,49%,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38%,38%,43%,39%,44%,42%,42%,44%,47%,48%,45%,46%,49%,46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38%,38%,44%,39%,44%,42%,42%,44%,47%,48%,45%,46%,49%,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38%,38%,44%,39%,44%,42%,43%,44%,47%,48%,45%,46%,49%,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38%,39%,43%,39%,44%,42%,42%,44%,47%,49%,45%,46%,49%,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,39%,43%,39%,44%,42%,42%,44%,46%,49%,45%,46%,49%,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,39%,43%,39%,44%,42%,42%,44%,46%,49%,45%,46%,49%,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,38%,44%,39%,44%,42%,42%,44%,46%,48%,45%,46%,49%,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
