Dátum,Meccs-Id,Hazai-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Hazai-PR,Ellenfél-PR,PR-diff,Hazai-xgPR,Ellenfél-xgPR,Hazai-Mixed-PR,Ellenfél-Mixed-PR,H%,D%,A%,ForeCast-W,ForeCast-D,ForeCast-A
2015-04-26 20:00:00,5553,Celta Vigo,Real Madrid,2,4,2.11816,2.11441,10.4265,12.2677,-1.8412,12.6335,6.9274,7.9693,0.3583,,,,0.3673,0.2591,0.3736
2015-04-27 19:45:00,5554,Valencia,Granada,4,0,1.9701,0.209664,11.3287,8.1848,3.1439,5.8885,12.5389,8.0191,13.8302,,,,0.8797,0.1076,0.0127
2015-04-28 19:00:00,5555,Barcelona,Getafe,6,0,2.78449,0.576588,12.8307,8.3022,4.5285,9.3445,10.1393,-3.1828,12.4653,,,,0.879,0.092,0.029
2015-04-28 21:00:00,5556,Athletic Club,Real Sociedad,1,1,1.32188,0.41352,10.3571,9.8595,0.4976,11.2886,7.7041,10.4252,13.7644,,,,0.6663,0.2528,0.0809
2015-04-28 21:00:00,5557,Levante,Cordoba,1,0,1.16982,0.223601,9.8222,9.1011,0.7211,11.0885,13.0077,15.5556,13.1950,,,,0.6753,0.2666,0.0581
2015-04-29 19:00:00,5558,Eibar,Sevilla,1,3,1.16322,2.00481,8.6160,10.7841,-2.1681,7.8212,8.8597,14.4110,6.4586,,,,0.1626,0.2357,0.6017
2015-04-29 19:00:00,5559,Real Madrid,Almeria,3,0,2.72518,0.248127,12.1045,9.2782,2.8263,6.6335,10.9825,-0.4241,14.0735,,,,0.9413,0.0511,0.0076
2015-04-29 19:00:00,5560,Celta Vigo,Malaga,1,0,2.42446,1.16202,10.3823,9.7941,0.5882,12.6550,8.7589,7.6095,11.8289,,,,0.707,0.1912,0.1018
2015-04-29 21:00:00,5561,Elche,Deportivo La Coruna,4,0,3.21848,0.734613,10.3430,8.7565,1.5865,12.5733,12.5472,14.6133,11.7154,,,,0.9273,0.0563,0.0164
2015-04-29 21:00:00,5562,Villarreal,Atletico Madrid,0,1,0.75045,1.64341,9.5210,11.1750,-1.6540,10.5102,8.7859,5.2822,3.8141,,,,0.1354,0.2339,0.6307
2015-04-30 19:00:00,5563,Rayo Vallecano,Valencia,1,1,0.486759,1.25767,9.5630,10.9068,-1.3438,9.4015,5.6593,15.4740,7.4045,,,,0.1312,0.2908,0.578
2015-04-30 21:00:00,5564,Granada,Espanyol,1,2,1.23315,0.862324,8.3431,10.1596,-1.8165,13.0399,9.1992,13.8958,11.6206,,,,0.4606,0.3121,0.2273
2015-05-01 19:45:00,5465,Real Sociedad,Levante,3,0,1.12737,0.469938,10.4752,9.2065,1.2687,7.7341,11.0585,14.2157,15.1043,,,,0.5751,0.302,0.1229
2015-05-02 15:00:00,5466,Cordoba,Barcelona,0,8,0.433609,6.18696,7.9085,14.0233,-6.1148,12.3768,9.9754,13.4407,-3.4285,,,,0.0002,0.0012,0.9986
2015-05-02 17:00:00,5467,Atletico Madrid,Athletic Club,0,0,0.962339,0.887369,10.8455,10.6866,0.1589,8.4752,11.5993,3.4659,10.7734,,,,0.3375,0.3656,0.2969
2015-05-02 19:00:00,5468,Sevilla,Real Madrid,2,3,2.92695,1.7552,10.7392,12.1494,-1.4102,9.3577,6.1355,6.1208,-0.0863,,,,0.6625,0.1882,0.1493
2015-05-02 21:00:00,5469,Deportivo La Coruna,Villarreal,1,1,0.610146,0.418168,8.8226,9.4549,-0.6323,12.6613,10.3961,11.7335,5.2641,,,,0.3531,0.4476,0.1993
2015-05-03 11:00:00,5470,Espanyol,Rayo Vallecano,1,1,0.760792,0.614259,9.8855,9.8371,0.0484,8.9617,9.6390,11.3098,15.7848,,,,0.3477,0.3878,0.2645
2015-05-03 16:00:00,5471,Getafe,Granada,1,2,0.783329,1.73377,7.9374,8.7079,-0.7705,9.7869,13.3923,12.3381,14.0230,,,,0.1275,0.2233,0.6492
2015-05-03 18:00:00,5472,Valencia,Eibar,3,1,1.40783,0.996269,10.7091,8.8137,1.8954,5.0645,8.4160,7.1039,14.7116,,,,0.4732,0.3141,0.2127
2015-05-03 20:00:00,5473,Malaga,Elche,1,2,3.77025,1.57961,9.5563,10.5808,-1.0245,9.3188,12.0134,11.0435,15.3987,,,,0.8459,0.1045,0.0496
2015-05-04 19:45:00,5474,Almeria,Celta Vigo,2,2,2.25388,0.998686,9.4292,10.2313,-0.8021,11.4473,12.1902,13.9107,7.7723,,,,0.7471,0.1862,0.0667
2015-05-08 19:45:00,5475,Eibar,Espanyol,0,2,0.243878,1.46248,8.4566,10.2426,-1.7860,8.2543,9.1234,14.6592,11.3622,,,,0.0365,0.1887,0.7748
2015-05-09 15:00:00,5476,Granada,Cordoba,2,0,3.14933,0.0979845,8.8830,7.7334,1.1496,13.8303,11.9388,13.4353,14.0284,,,,0.9745,0.0237,0.0018
2015-05-09 17:00:00,5477,Barcelona,Real Sociedad,2,0,2.17671,0.231803,13.5113,10.9872,2.5241,9.4496,8.2599,-4.4268,15.2140,,,,0.8774,0.1032,0.0194
2015-05-09 19:00:00,5478,Real Madrid,Valencia,2,2,2.73249,1.59908,11.6643,11.1942,0.4701,5.9338,5.2662,-0.8547,7.8723,,,,0.6384,0.1824,0.1792
2015-05-09 21:00:00,5479,Athletic Club,Deportivo La Coruna,1,1,0.764287,0.443144,10.0956,9.4136,0.6820,11.0886,13.1720,10.1021,12.4048,,,,0.408,0.407,0.185
2015-05-10 11:00:00,5480,Levante,Atletico Madrid,2,2,2.15407,1.57159,9.4912,10.5608,-1.0696,11.4889,8.0448,15.2434,3.3268,,,,0.539,0.2494,0.2116
2015-05-10 16:00:00,5481,Villarreal,Elche,1,0,1.53839,1.06985,9.8614,10.1743,-0.3129,10.6697,11.7398,5.5534,15.1094,,,,0.4933,0.3279,0.1788
2015-05-10 18:00:00,5482,Almeria,Malaga,1,2,1.84645,2.14355,9.0860,9.8995,-0.8135,11.2798,9.4863,13.6418,11.3124,,,,0.3116,0.2429,0.4455
2015-05-10 20:00:00,5483,Celta Vigo,Sevilla,1,1,1.62726,1.67727,10.2333,10.7372,-0.5039,12.1797,9.3682,7.7868,6.1063,,,,0.3384,0.2951,0.3665
2015-05-11 19:45:00,5484,Rayo Vallecano,Getafe,2,0,1.40202,0.866413,9.7372,8.0373,1.6999,9.1730,10.2529,15.5510,12.5719,,,,0.4858,0.3053,0.2089
2015-05-17 18:00:00,5485,Villarreal,Malaga,2,1,1.15862,0.853222,9.9959,9.7650,0.2309,10.6306,9.5254,5.6116,11.2542,,,,0.4522,0.3102,0.2376
2015-05-17 18:00:00,5486,Elche,Athletic Club,2,3,1.28526,1.27624,9.7796,10.4903,-0.7107,11.5974,11.2310,14.7125,10.4990,,,,0.3607,0.294,0.3453
2015-05-17 18:00:00,5487,Deportivo La Coruna,Levante,2,0,0.77058,0.0802943,9.8080,9.0968,0.7112,13.2390,11.4219,12.6266,15.0216,,,,0.5186,0.4443,0.0371
2015-05-17 18:00:00,5488,Atletico Madrid,Barcelona,0,1,0.516818,1.46846,10.9234,13.1487,-2.2253,8.4195,9.0749,3.9273,-5.0273,,,,0.1127,0.2506,0.6367
2015-05-17 18:00:00,5489,Real Sociedad,Granada,0,3,0.276179,1.58346,9.5861,10.2841,-0.6980,7.2820,14.8082,14.1398,14.5095,,,,0.0476,0.1906,0.7618
2015-05-17 18:00:00,5490,Cordoba,Rayo Vallecano,1,2,1.05152,2.20767,7.8594,9.6112,-1.7518,12.0257,9.0861,14.4434,15.1360,,,,0.1296,0.2033,0.6671
2015-05-17 18:00:00,5491,Getafe,Eibar,1,1,1.04185,0.454082,8.0171,8.4768,-0.4597,10.3797,8.1275,12.4048,14.8263,,,,0.5281,0.3334,0.1385
2015-05-17 18:00:00,5492,Espanyol,Real Madrid,1,4,1.5021,2.42924,9.7230,12.1839,-2.4609,9.1220,5.9352,11.0744,-0.5669,,,,0.1956,0.2069,0.5975
2015-05-17 18:00:00,5493,Valencia,Celta Vigo,1,1,2.1914,0.594569,10.8290,10.5985,0.2305,5.3002,12.1457,7.1079,8.5512,,,,0.7751,0.1615,0.0634
2015-05-17 18:00:00,5494,Sevilla,Almeria,2,1,2.3833,1.19623,10.4494,9.3738,1.0756,9.1272,11.5208,5.5217,14.2264,,,,0.6844,0.1898,0.1258
2015-05-23 15:30:00,5495,Levante,Elche,0,0,0.829026,2.09849,9.1425,9.7339,-0.5914,11.1502,11.8691,15.3847,14.3494,,,,0.0826,0.1934,0.724
2015-05-23 17:30:00,5496,Barcelona,Deportivo La Coruna,2,2,2.43729,0.605381,12.1885,10.7682,1.4203,8.5727,13.7412,-6.4455,14.0448,,,,0.834,0.123,0.043
2015-05-23 17:30:00,5497,Granada,Atletico Madrid,0,0,0.0809351,0.074881,10.3189,10.8886,-0.5697,14.8445,8.3832,14.5428,3.8940,,,,0.0731,0.859,0.0679
2015-05-23 17:30:00,5498,Athletic Club,Villarreal,4,0,2.45261,0.981771,11.2417,9.2445,1.9972,11.3501,10.5115,10.8827,5.2279,,,,0.7531,0.1699,0.077
2015-05-23 17:30:00,5499,Malaga,Sevilla,2,3,0.698996,2.65132,9.5611,10.6533,-1.0922,9.0834,9.5692,11.5384,5.2375,,,,0.0294,0.0976,0.873
2015-05-23 17:30:00,5500,Almeria,Valencia,2,3,1.38838,2.17387,9.3626,10.8402,-1.4776,11.5632,5.2578,14.4116,6.9227,,,,0.1544,0.2525,0.5931
2015-05-23 17:30:00,5501,Rayo Vallecano,Real Sociedad,2,4,1.0083,1.55136,8.9799,10.2174,-1.2375,8.8191,7.5490,14.6405,14.6353,,,,0.2165,0.2686,0.5149
2015-05-23 17:30:00,5502,Eibar,Cordoba,3,0,1.68473,0.44487,8.9474,7.3888,1.5586,8.1581,11.9951,14.9870,14.2827,,,,0.7331,0.1957,0.0712
2015-05-23 17:30:00,5503,Celta Vigo,Espanyol,3,2,1.28113,2.36037,10.5046,9.8169,0.6877,11.5320,9.7357,8.7271,10.8985,,,,0.1392,0.2132,0.6476
2015-05-23 19:30:00,5504,Real Madrid,Getafe,7,3,3.13453,0.979312,12.0172,8.1838,3.8334,5.3073,11.0076,-1.2724,13.1103,,,,0.8643,0.0994,0.0363
2014-08-08 19:30:00,6185,Reims,Paris Saint Germain,2,2,1.36787,2.65538,9.8750,10.1250,-0.2500,9.5531,10.4469,10.1969,9.8031,,,,0.1036,0.195,0.7014
2014-08-09 20:00:00,6186,SC Bastia,Marseille,3,3,1.39689,1.31751,9.8750,10.1250,-0.2500,9.8948,10.1052,9.8552,10.1448,,,,0.3542,0.3444,0.3014
2014-08-09 20:00:00,6187,Evian Thonon Gaillard,Caen,0,3,0.813737,1.23869,9.1250,10.8750,-1.7500,9.7688,10.2312,9.2312,10.7688,,,,0.2105,0.327,0.4625
2014-08-09 20:00:00,6188,Guingamp,Saint-Etienne,0,2,0.63294,1.49532,9.3750,10.6250,-1.2500,9.6594,10.3406,9.5906,10.4094,,,,0.0911,0.2592,0.6497
2014-08-09 20:00:00,6189,Lille,Metz,0,0,1.54468,0.0571371,9.8750,10.1250,-0.2500,10.2469,9.7531,9.5031,10.4969,,,,0.8257,0.1646,0.0097
2014-08-09 20:00:00,6190,Montpellier,Bordeaux,0,1,1.01756,0.750184,9.6250,10.3750,-0.7500,9.9418,10.0582,9.5582,10.4418,,,,0.4117,0.3367,0.2516
2014-08-09 20:00:00,6191,Nantes,Lens,1,0,1.025,0.167128,10.1250,9.8750,0.2500,10.0895,9.9105,9.9105,10.0895,,,,0.6216,0.3219,0.0565
2014-08-09 20:00:00,6192,Nice,Toulouse,3,2,2.21481,1.56361,10.1250,9.8750,0.2500,10.0378,9.9622,9.9622,10.0378,,,,0.5335,0.2564,0.2101
2014-08-10 16:00:00,6193,Lyon,Rennes,2,0,2.064,0.375946,10.3750,9.6250,0.7500,10.2970,9.7030,9.9530,10.0470,,,,0.8463,0.1244,0.0293
2014-08-10 20:00:00,6194,Monaco,Lorient,1,2,2.09333,1.6254,9.6250,10.3750,-0.7500,9.9920,10.0080,9.5080,10.4920,,,,0.491,0.2799,0.2291
2014-08-15 19:30:00,6195,Caen,Lille,0,1,0.273799,0.945961,10.2500,10.5000,-0.2500,9.6882,10.7899,10.3118,9.9601,,,,0.0739,0.2935,0.6326
2014-08-16 16:00:00,6196,Paris Saint Germain,SC Bastia,2,0,1.50758,0.164539,10.4375,9.5625,0.8750,10.5952,9.7465,9.7798,9.8785,,,,0.7577,0.2083,0.034
2014-08-16 19:00:00,6197,Rennes,Evian Thonon Gaillard,6,2,1.81988,1.06246,10.3750,8.3750,2.0000,9.6424,9.8294,10.6076,8.6706,,,,0.5873,0.2477,0.165
2014-08-16 19:00:00,6198,Toulouse,Lyon,2,1,1.43956,1.28964,10.1250,10.1250,0.0000,9.9997,10.2595,10.2503,9.7405,,,,0.4104,0.2713,0.3183
2014-08-16 19:00:00,6199,Lens,Guingamp,0,1,0.908766,1.00409,9.3750,9.8750,-0.5000,9.6367,9.9332,9.6133,10.0668,,,,0.2994,0.3192,0.3814
2014-08-16 19:00:00,6200,Lorient,Nice,0,0,1.03357,0.326763,10.1875,10.3125,-0.1250,9.9972,10.0486,10.1278,10.3264,,,,0.5782,0.3198,0.102
2014-08-16 19:00:00,6201,Metz,Nantes,1,1,1.21778,0.623268,10.0000,10.2500,-0.2500,9.7767,10.0659,10.2233,10.1841,,,,0.5552,0.3099,0.1349
2014-08-17 16:00:00,6202,Marseille,Montpellier,0,2,1.10223,1.55953,9.3750,10.3750,-1.0000,9.7409,10.3061,9.5091,10.1939,,,,0.2342,0.2642,0.5016
2014-08-17 16:00:00,6203,Saint-Etienne,Reims,3,1,2.42892,0.285467,10.8125,9.6875,1.1250,10.5640,9.3297,10.0610,10.5453,,,,0.8901,0.0908,0.0191
2014-08-17 20:00:00,6204,Bordeaux,Monaco,4,1,3.76512,0.575148,10.8125,9.1875,1.6250,10.5432,9.5070,10.0818,9.8680,,,,0.9832,0.0154,0.0014
2014-08-22 19:30:00,6205,Evian Thonon Gaillard,Paris Saint Germain,0,0,0.632883,0.388902,8.7656,10.0469,-1.2813,10.2810,10.1436,9.0002,9.4502,,,,0.3561,0.4486,0.1953
2014-08-23 16:00:00,6206,Guingamp,Marseille,0,1,0.452052,0.708459,9.3750,9.8750,-0.5000,9.6191,10.0550,9.6309,9.9450,,,,0.2042,0.4295,0.3663
2014-08-23 19:00:00,6207,Lille,Lorient,2,0,0.782421,0.335937,10.7969,9.8906,0.9063,10.6984,10.0887,10.1454,9.9425,,,,0.4621,0.3992,0.1387
2014-08-23 19:00:00,6208,Nice,Bordeaux,1,3,0.830133,1.39097,9.8125,11.3125,-1.5000,9.9084,10.6834,9.9666,10.4416,,,,0.1791,0.2896,0.5313
2014-08-23 19:00:00,6209,Reims,Caen,0,2,1.8721,1.80265,9.2031,10.7344,-1.5313,9.3627,9.6552,10.0436,10.8135,,,,0.3864,0.2777,0.3359
2014-08-23 19:00:00,6210,Montpellier,Metz,2,0,1.59321,1.5187,10.6562,9.7188,0.9374,10.1060,9.9768,10.4565,9.9607,,,,0.369,0.2867,0.3443
2014-08-23 19:00:00,6211,SC Bastia,Toulouse,1,0,1.14876,0.714399,9.8281,9.8594,-0.0313,9.8707,9.8755,10.0355,10.0933,,,,0.5015,0.3202,0.1783
2014-08-24 13:00:00,6212,Lyon,Lens,0,1,0.907071,1.83188,9.5625,9.9375,-0.3750,9.7158,10.1804,9.4092,9.9446,,,,0.1317,0.22,0.6483
2014-08-24 16:00:00,6213,Saint-Etienne,Rennes,0,0,1.16489,0.364811,10.5781,10.6094,-0.0313,10.5296,9.6768,9.6266,11.0420,,,,0.6409,0.2947,0.0644
2014-08-24 20:00:00,6214,Nantes,Monaco,0,1,2.58841,0.835173,9.6094,9.8281,-0.2187,10.1136,9.4593,9.1052,10.9469,,,,0.814,0.1385,0.0475
2014-08-29 19:30:00,6215,Marseille,Nice,4,0,4.68663,0.699986,10.7344,8.9531,1.7813,10.9110,9.0524,9.8077,10.1039,,,,0.9738,0.0201,0.0061
2014-08-30 16:00:00,6216,Monaco,Lille,1,1,1.74105,0.209403,9.9453,10.6797,-0.7344,9.9594,10.1983,10.6812,10.4111,,,,0.8865,0.1026,0.0109
2014-08-30 19:00:00,6217,Nantes,Montpellier,1,0,1.27017,0.127161,9.9961,10.2695,-0.2734,10.5361,9.6835,9.2061,10.3556,,,,0.7275,0.2427,0.0298
2014-08-30 19:00:00,6218,Toulouse,Evian Thonon Gaillard,1,0,0.851431,0.710663,9.7109,8.9141,0.7968,9.5122,10.6443,9.9097,9.1838,,,,0.347,0.3658,0.2872
2014-08-30 19:00:00,6219,Caen,Rennes,0,1,0.419379,1.17366,10.3282,11.0156,-0.6874,9.3104,10.0216,10.5958,11.2597,,,,0.0934,0.2802,0.6264
2014-08-30 19:00:00,6220,Lens,Reims,4,2,2.67759,1.28585,10.1289,9.0117,1.1172,10.2197,9.3234,9.7881,10.2001,,,,0.7362,0.1713,0.0925
2014-08-30 19:00:00,6221,Lorient,Guingamp,4,0,2.04974,0.607468,10.6367,8.6289,2.0078,10.1954,9.5124,10.3280,9.2454,,,,0.7784,0.1587,0.0629
2014-08-31 13:00:00,6222,Bordeaux,SC Bastia,1,1,1.35871,1.03398,10.8164,10.3242,0.4922,10.2685,10.2856,9.8643,10.6128,,,,0.4358,0.2976,0.2666
2014-08-31 16:00:00,6223,Metz,Lyon,2,1,1.50793,2.14951,9.8047,9.4766,0.3281,9.6523,10.0403,10.2070,9.1629,,,,0.2027,0.2596,0.5377
2014-08-31 20:00:00,6224,Paris Saint Germain,Saint-Etienne,5,0,1.60888,0.384577,11.3047,9.3203,1.9844,10.4575,10.2157,10.4019,8.6749,,,,0.7287,0.2046,0.0667
2014-09-12 19:30:00,6145,Lyon,Monaco,2,1,1.78993,0.920354,9.7188,9.7031,0.0157,10.2499,9.7498,9.1877,10.6564,,,,0.6061,0.227,0.1669
2014-09-13 16:00:00,6146,Rennes,Paris Saint Germain,1,1,0.28586,1.49453,10.9629,11.3574,-0.3945,9.6667,10.8124,11.5091,10.1525,,,,0.0477,0.2095,0.7428
2014-09-13 19:00:00,6147,Saint-Etienne,Caen,1,0,1.40877,0.54212,9.6973,9.9512,-0.2539,10.5593,8.9668,8.8352,10.4355,,,,0.6047,0.2808,0.1145
2014-09-13 19:00:00,6148,Reims,Toulouse,2,0,0.295284,1.54377,9.5615,9.1611,0.4004,9.0611,9.7745,11.0620,9.0478,,,,0.0492,0.2064,0.7444
2014-09-13 19:00:00,6149,Montpellier,Lorient,1,0,1.48717,0.37765,10.4863,10.4199,0.0664,9.9277,9.9512,10.2950,10.3886,,,,0.7068,0.2256,0.0676
2014-09-13 19:00:00,6150,Nice,Metz,1,0,0.787783,0.509534,9.2910,9.4668,-0.1758,9.2099,9.4948,10.3722,9.9387,,,,0.4178,0.3814,0.2008
2014-09-13 19:00:00,6151,SC Bastia,Lens,1,1,0.689205,0.302581,10.1504,10.3027,-0.1523,10.2084,10.2969,10.3423,10.0586,,,,0.421,0.4401,0.1389
2014-09-14 13:00:00,6152,Lille,Nantes,2,0,1.46293,0.987708,10.8838,9.7920,1.0918,10.0212,10.7132,10.4964,9.1208,,,,0.4848,0.3168,0.1984
2014-09-14 16:00:00,6153,Guingamp,Bordeaux,2,1,1.68757,0.289488,9.3008,10.1445,-0.8437,10.2838,9.4971,9.5678,9.5419,,,,0.811,0.1582,0.0308
2014-09-14 20:00:00,6154,Evian Thonon Gaillard,Marseille,1,3,0.912171,1.12115,8.7442,10.9043,-2.1601,10.9221,10.6332,9.0661,9.9254,,,,0.2699,0.3186,0.4115
2014-09-19 19:30:00,6155,Bordeaux,Evian Thonon Gaillard,2,1,0.539429,0.365111,9.9194,8.9693,0.9501,9.0656,11.3536,9.2732,9.3348,,,,0.3168,0.4864,0.1968
2014-09-20 16:00:00,6156,Marseille,Rennes,3,0,1.4979,1.37752,11.5440,10.3232,1.2208,10.5529,9.7470,10.5350,10.8995,,,,0.3891,0.2811,0.3298
2014-09-20 19:00:00,6157,Lorient,Reims,0,1,0.236254,0.826222,9.8303,10.1511,-0.3208,9.4641,9.5482,9.9465,11.5041,,,,0.0861,0.3723,0.5416
2014-09-20 19:00:00,6158,Metz,SC Bastia,3,1,1.75071,0.445841,10.0127,9.6045,0.4082,9.8669,9.8363,10.1584,10.1226,,,,0.7474,0.1863,0.0663
2014-09-20 19:00:00,6159,Nantes,Nice,2,1,1.9684,0.0802175,9.7918,9.2912,0.5006,10.9350,8.9881,8.6485,10.8445,,,,0.8728,0.1195,0.0077
2014-09-20 19:00:00,6160,Toulouse,Caen,3,3,3.64275,0.664786,9.2336,9.8787,-0.6451,10.5915,8.1498,8.3758,11.1075,,,,0.9468,0.04,0.0132
2014-09-21 13:00:00,6161,Lille,Montpellier,0,0,0.816887,0.349895,10.6594,10.7107,-0.0513,9.9136,10.0353,10.1553,10.6361,,,,0.4591,0.4025,0.1384
2014-09-21 16:00:00,6162,Lens,Saint-Etienne,0,1,0.880858,1.03801,9.7764,10.2236,-0.4472,9.9813,10.8749,9.5715,9.3223,,,,0.2944,0.3407,0.3649
2014-09-21 16:00:00,6163,Monaco,Guingamp,1,0,1.44179,0.0833917,9.7275,9.2764,0.4511,9.8638,10.1698,10.3412,9.8830,,,,0.8141,0.1732,0.0127
2014-09-21 20:00:00,6164,Paris Saint Germain,Lyon,1,1,1.71499,0.538028,10.8227,10.2535,0.5692,10.5720,10.4903,9.3236,10.0166,,,,0.7249,0.1943,0.0808
2014-09-23 18:00:00,6165,Reims,Marseille,0,5,0.383029,3.62665,9.1243,12.5708,-3.4465,8.9605,11.1406,11.2882,10.7509,,,,0.004,0.0257,0.9703
2014-09-23 20:00:00,6166,Rennes,Toulouse,0,3,0.642791,0.479571,9.1758,10.3810,-1.2052,9.3904,10.9481,9.7113,9.5640,,,,0.339,0.4346,0.2264
2014-09-24 18:00:00,6167,Evian Thonon Gaillard,Lens,2,1,0.96835,0.860457,9.2961,9.4496,-0.1535,11.4573,9.8776,9.6346,9.2717,,,,0.3588,0.3326,0.3086
2014-09-24 18:00:00,6168,Guingamp,Metz,0,1,0.74288,0.329026,9.0855,10.2036,-1.1181,10.3323,9.7044,9.5886,10.4528,,,,0.4272,0.4247,0.1481
2014-09-24 18:00:00,6169,Lyon,Lorient,4,0,2.15635,0.450279,11.0227,9.0611,1.9616,10.6860,9.2684,10.3593,9.6038,,,,0.8126,0.1418,0.0456
2014-09-24 18:00:00,6170,Montpellier,Monaco,0,1,0.381379,0.821933,10.0899,10.3483,-0.2584,9.5544,10.3447,10.1254,10.8519,,,,0.1561,0.3995,0.4444
2014-09-24 18:00:00,6171,Nice,Lille,1,0,0.86697,0.220894,9.7582,10.1924,-0.4342,9.3667,9.5350,11.1500,9.8498,,,,0.5394,0.3803,0.0803
2014-09-24 18:00:00,6172,SC Bastia,Nantes,0,0,0.328904,1.6641,9.5263,9.8700,-0.3437,9.4243,11.3470,10.3782,8.3929,,,,0.0398,0.1695,0.7907
2014-09-24 20:00:00,6173,Caen,Paris Saint Germain,0,2,0.943355,2.14743,9.4897,11.2117,-1.7220,7.9598,10.7620,11.0195,9.4116,,,,0.1251,0.2038,0.6711
2014-09-25 20:00:00,6174,Saint-Etienne,Bordeaux,1,1,2.12624,1.03818,10.0226,10.1204,-0.0978,10.9459,8.9946,8.8492,9.7463,,,,0.6511,0.223,0.1259
2014-09-27 13:00:00,6175,Monaco,Nice,0,1,0.582276,0.392234,9.8258,10.2807,-0.4549,10.1197,9.5917,10.2819,11.7200,,,,0.3442,0.4589,0.1969
2014-09-27 16:00:00,6176,Toulouse,Paris Saint Germain,1,1,0.661996,0.504659,10.4637,11.1290,-0.6653,11.0701,10.6400,9.6073,9.3683,,,,0.3444,0.4223,0.2333
2014-09-27 19:00:00,6177,Montpellier,Guingamp,2,1,0.958,0.440641,9.9638,9.2116,0.7522,9.3076,10.5791,9.8700,9.8440,,,,0.4947,0.3531,0.1522
2014-09-27 19:00:00,6178,Metz,Reims,3,0,1.57463,0.119753,10.5588,8.7691,1.7897,9.6733,8.9916,10.4443,11.2967,,,,0.787,0.1916,0.0214
2014-09-27 19:00:00,6179,Lille,SC Bastia,1,0,0.668915,0.464606,10.1509,9.5678,0.5831,9.2946,9.6647,9.7572,10.4708,,,,0.3479,0.4376,0.2145
2014-09-27 19:00:00,6180,Lorient,Evian Thonon Gaillard,0,2,0.791519,0.834365,8.4948,9.8624,-1.3676,9.1914,11.5343,9.0483,10.1901,,,,0.2917,0.3544,0.3539
2014-09-28 13:00:00,6181,Bordeaux,Rennes,2,1,1.73816,2.28274,10.0093,9.2869,0.7224,8.4973,9.8877,9.7713,9.6863,,,,0.2092,0.2705,0.5203
2014-09-28 16:00:00,6182,Lens,Caen,0,0,0.518773,0.375391,9.3346,9.6047,-0.2701,9.7985,8.0389,9.1209,11.1703,,,,0.307,0.4916,0.2014
2014-09-28 16:00:00,6183,Nantes,Lyon,1,1,1.90868,0.693743,10.0332,10.8595,-0.8263,11.8139,10.2191,8.2523,10.4999,,,,0.7239,0.1898,0.0863
2014-09-28 20:00:00,6184,Marseille,Saint-Etienne,2,1,1.12373,0.348437,12.0588,10.5346,1.5242,10.5724,11.5141,10.0450,9.5551,,,,0.5787,0.3145,0.1068
2014-10-03 19:30:00,6114,Reims,Bordeaux,1,0,0.457543,0.617068,9.2041,9.5743,-0.3702,9.1368,8.3521,11.7716,9.2964,,,,0.2274,0.4402,0.3324
2014-10-04 16:00:00,6115,Caen,Marseille,1,2,0.496129,2.73148,9.8432,11.8203,-1.9771,7.9686,10.6427,11.9677,9.2476,,,,0.0282,0.0969,0.8749
2014-10-04 19:00:00,6116,Nice,Montpellier,1,1,1.13335,0.520645,10.0765,10.1680,-0.0915,9.5407,9.3586,11.3626,10.2274,,,,0.5781,0.3143,0.1076
2014-10-04 19:00:00,6117,SC Bastia,Lorient,0,2,0.307003,0.692365,8.6745,9.3881,-0.7136,9.1751,9.6810,9.6739,9.8452,,,,0.1403,0.4424,0.4173
2014-10-04 19:00:00,6118,Rennes,Lens,2,0,2.26447,0.191323,9.6738,8.9477,0.7261,10.2929,9.3933,9.5549,9.2523,,,,0.9238,0.0672,0.009
2014-10-04 19:00:00,6119,Evian Thonon Gaillard,Metz,3,0,1.25083,0.334334,10.6615,9.7597,0.9018,11.8125,9.3951,10.7601,9.8743,,,,0.6815,0.2492,0.0693
2014-10-05 13:00:00,6120,Saint-Etienne,Toulouse,0,1,1.29929,0.821394,10.1419,10.8564,-0.7145,11.4908,11.0934,9.0429,10.1195,,,,0.4854,0.3161,0.1985
2014-10-05 16:00:00,6121,Guingamp,Nantes,0,1,0.909291,0.720094,9.0420,10.2028,-1.1608,10.7068,11.6862,9.6271,8.4692,,,,0.3922,0.3624,0.2454
2014-10-05 16:00:00,6122,Lyon,Lille,3,0,2.33678,0.368029,11.3073,9.7031,1.6042,10.4091,9.1046,10.4556,9.8015,,,,0.9036,0.0793,0.0171
2014-10-05 20:00:00,6123,Paris Saint Germain,Monaco,1,1,1.23205,1.28795,10.6782,10.2766,0.4016,10.1752,10.5845,8.9315,10.7187,,,,0.3289,0.3086,0.3625
2014-10-17 19:30:00,6124,Lens,Paris Saint Germain,1,3,0.887858,2.32314,8.7553,10.8706,-2.1153,9.3421,10.2264,9.4187,8.7651,,,,0.0832,0.1711,0.7457
2014-10-18 16:00:00,6125,Lorient,Saint-Etienne,0,1,0.179886,1.46047,9.2016,10.3284,-1.1268,9.4243,11.7475,9.9788,8.9093,,,,0.0349,0.2047,0.7604
